wdzjPlatId,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
220,1,2402.89,2.69,9.54,894,252,3.2,138.93,11.88,5.07,16076.73,31.82,4.56,815
220,1,4909.54,3.71,10.45,1324,470,3.32,83.5,12.88,10.33,16680.96,31.63,4.44,1009
220,1,3243.37,2.71,9.37,1199,346,3.35,117.76,13.4,9.62,16831.82,32.88,3.82,368
220,1,2479.78,3.11,9.25,798,268,2.96,67.47,12.89,4.72,14844.14,33.43,3.52,270
236,1,24496.86,3.59,75.37,6821,325,13.56,521.35,11.41,4.21,94914.75,6.16,1.47,325
236,1,24393.46,3.32,75.29,7350,324,13.13,596.08,11.15,4.31,91878.74,5.58,1.48,324
236,1,24253.51,3.57,68.9,6785,352,12.68,500.98,11.07,4.58,88769.57,5.83,1.39,352
236,1,25977.75,3.75,53.56,6927,485,12.69,559.21,10.98,4.5,88802.46,6.99,1.44,485
236,1,31771.9,4.28,50.84,7423,625,13.02,453.93,11.39,4.74,91150.45,7.81,1.45,625
245,1,14538.3,3.04,35.37,4790,411,9.82,545.52,13.8,11.74,98244.13,8.48,4.83,1036
245,1,16804.5,3.1,39.26,5425,428,10.37,453.52,13.89,11.23,103725.45,8.32,4.53,1153
245,1,13628,2.7,24.87,5045,548,10.64,533.58,13.37,9.87,106371.4,8,4.37,1067
245,1,17897.2,3.29,41.05,5433,436,11.31,432.25,14.28,13.5,113054.22,8.14,3.78,1238
245,1,13251.9,2.84,38.52,4665,344,10.03,662.28,13.57,12.13,100284.69,7.97,3.57,967
246,1,12891.68,3.6,9.6,3581,1343,26.54,214.95,11.74,9.2,66358.52,13.24,1.56,1365
246,1,10832.76,3.07,11.28,3528,960,27,292.56,11.5,9.06,67512.2,13.05,1.94,1035
246,1,12516.02,3.16,14.22,3961,880,27.69,278.99,11,7.54,69221.37,12.67,3.51,1039
246,1,17532.17,3.56,10.9,4930,1609,29.47,140.65,11.41,8.62,73672.41,14.14,1.67,1770
