wdzjPlatId,platName,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,netInflowOfThirty,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
850,168理财,0,11680.25,3.59,11.11,3254,1051,57.57,189.6,154.92,10.15,6.29,57574.95,6.78,16.3,1395
850,168理财,0,9486.03,3.34,12.47,2840,761,18.73,109.65,59.23,9.99,5.4,56177.22,7.5,14.92,1037
850,168理财,0,7737.97,2.99,14.97,2591,517,18.81,99.32,118.55,9.82,3.79,56438.32,7.44,13.06,802
850,168理财,0,7559.6,2.94,10.97,2575,689,18.6,64.16,352.65,9.91,5.81,55812.62,7.62,8.59,942
850,168理财,0,5380.22,2.4,11.72,2241,459,18.36,84.35,-77.59,10.14,8.6,55072.01,7.14,6.59,653
850,168理财,0,8227.39,3.03,14.09,2713,584,16.34,53.53,-722.01,9.9,6.24,49026.88,7.24,3.01,1003
850,168理财,0,7918.95,2.85,27.69,2781,286,16.21,127.36,31.95,10.08,5.56,48615.61,7.24,2.39,911
850,168理财,0,7319.17,2.72,23.76,2686,308,16.08,145.59,222.7,10.09,5.82,48225.95,8.93,2.32,1321
850,168理财,0,8752.99,3,27.27,2917,321,16.63,259.78,-17.9,9.66,4.91,49892.05,8.33,2.36,985
850,168理财,0,6838.09,2.57,11.53,2664,593,15.49,143.33,-81.61,9.64,4.49,46465.45,8.89,2.15,2501
850,168理财,0,5452.16,2.48,11.58,2198,471,15.21,215.4,155.5,9.82,4.98,45617.33,8.14,2.36,1568
850,168理财,0,8232.69,3.72,12.9,2211,638,14.38,227.5,-248.27,10.38,8.1,43144.51,8.26,2.55,1256
850,168理财,0,7291.98,3.13,11.78,2330,619,13.55,263.1,-17.87,10.01,6.03,40656.19,7.51,2.46,1242
850,168理财,0,6189.76,2.88,12.33,2151,502,13.11,252.1,37.06,9.78,5.31,39333.18,7.61,2.54,1205
850,168理财,0,8164.68,3.44,12.62,2375,647,13.21,224,160.4,10.16,8.13,39639.89,7.68,2.52,1065
850,168理财,0,6661.98,3.03,10.54,2197,632,13.35,253.9,7.01,10.47,9.41,40063.62,7.69,2.65,1036
850,168理财,0,4709.5,2.33,10.54,2022,447,13.17,185.6,-188.09,10.23,6.59,39520.95,7.73,2.53,926
852,知财网,0,1153.6,9.53,5.83,121,198,10.74,0.94,94.1,17.8,10.99,5368.61,60.8,7.64,248
852,知财网,0,1025.1,8.2,6.03,125,170,10.92,22.06,16.74,17.41,9.52,5462.01,60.31,7.2,225
852,知财网,0,1187.8,4.59,6.42,259,185,11.69,7.91,65.95,17.77,12.05,5844.35,50.25,6.42,241
852,知财网,0,1231.7,7.2,5.84,171,211,12.09,11.58,-6.8,17.32,9.42,6042.67,46.49,6.33,269
852,知财网,0,1335.1,7.06,6.36,189,210,11.03,4.03,10.1,17.24,11.67,5514.22,42.55,5.78,283
852,知财网,0,1192.5,5.68,6.48,210,184,11.65,7.12,23.08,17.06,11.06,5823.95,40.16,5.99,238
852,知财网,0,1419,5.54,6.54,256,217,12.16,1.18,2.22,16.26,9.71,6082.25,39.33,4.88,276
852,知财网,0,1639.2,5.98,8.45,274,194,13.11,2.85,-18.44,16.69,16.11,6553.26,40.35,4.55,258
852,知财网,0,1808.8,5.93,8.57,305,211,14.2,24,56.43,16.42,14.4,7099.07,39.42,5.02,299
868,网利宝,0,75777.58,3.77,138.79,20108,546,42.99,423.48,1952.71,9.2,5.26,214932.49,3.15,9.34,1005
868,网利宝,0,69792.94,3.38,143.02,20639,488,43.58,419.18,866.93,8.75,4.68,217900.44,3.18,8.49,933
868,网利宝,0,67152.11,2.92,125.28,23007,536,45.03,423.85,848.68,8.44,3.65,225126.32,3.34,8.22,1006
868,网利宝,0,62217.75,2.83,121.28,21969,513,45.5,491.78,56.06,8.46,4.17,227502.77,3.4,8.13,898
868,网利宝,0,71632.9,3.25,82.34,22056,870,47.97,266.95,1172.16,9.05,5.3,239830.22,3.43,6.71,1185
868,网利宝,0,74929.4,3.58,98.85,20955,758,50.21,292.82,2170.66,9.15,5.49,251057.66,3.24,3.79,997
868,网利宝,0,72697.41,3.4,120.96,21354,601,51.38,261.78,166.66,9.36,6.76,256891.04,3.21,2.45,947
868,网利宝,0,55676.6,2.55,144.24,21800,386,53.39,444.13,735.72,8.95,4.96,266950.37,3.13,2.36,687
868,网利宝,0,73212.17,2.97,117.14,24680,625,57.16,310.24,1651.53,9.28,5.54,285798.57,3,2.2,868
868,网利宝,0,61557.5,2.51,69.79,24504,882,59.2,276.98,385.54,9.46,5.57,295994.74,2.91,2.03,929
868,网利宝,0,42563.08,2,83.13,21299,512,58.75,476.12,34.6,9.77,5.61,293761.48,2.99,1.97,564
868,网利宝,0,33853.19,1.97,89.8,17163,377,54.19,791.8,-5793.19,9.78,5.14,270941.07,6.55,1.33,425
868,网利宝,0,50150.3,2.94,96.82,17031,518,53.66,578.1,665.48,10.49,5.21,268324.27,5.01,0.88,572
868,网利宝,0,47624.3,2.79,96.21,17041,495,54.41,566,782.19,10.61,3.89,272066.53,4.89,0.37,535
868,网利宝,0,58977.86,3.02,94.06,19561,627,56.48,458.4,-399.93,11.42,5.18,282417.77,3.95,0.35,678
868,网利宝,0,58933.5,3.08,85.91,19127,686,56.56,431.2,187.96,11.18,5.06,282790.82,4.11,0.35,744
868,网利宝,0,70101,3.47,85.7,20178,818,60.11,453.8,1026.66,11.3,4.95,300540.97,4,0.67,855
868,网利宝,0,70194,3.38,92.36,20741,760,64.04,455,-288.66,10.56,5.44,320192.42,3.59,0.59,804
881,图腾贷,1,30857.36,8.78,1.61,3516,19183,80.74,35.63,692.38,13.06,5.26,103187.73,7.71,1.37,19503
881,图腾贷,1,33075.75,9.39,1.52,3523,21830,90.72,20.64,1274.5,12.83,4.33,115937.8,6.93,1.2,22131
881,图腾贷,1,39523.1,11,1.33,3594,29687,85.34,19.2,717.49,12.48,4.01,109062.16,5.68,1.09,30005
883,珠宝贷,0,39565.07,9.05,659.42,4370,60,1.47,245.99,-69.76,9.75,2.71,63284.75,12.53,40.68,215
883,珠宝贷,0,23103.67,6.74,435.92,3426,53,1.34,409.69,626.22,10.36,4.06,57676.36,13.57,42.48,147
883,珠宝贷,0,12399.34,7.29,196.81,1700,63,0.63,261.85,0,10.29,3.72,27249.47,9.26,61.28,228
883,珠宝贷,0,13047.3,6.32,186.39,2066,70,0.56,368.44,0,10.25,3.68,24129.5,9.99,64.15,281
883,珠宝贷,0,14242.46,6.46,178.03,2205,80,0.43,356.92,0,10.26,3.57,18279.5,11.45,61.71,300
883,珠宝贷,0,11810.43,7.3,200.18,1617,59,0.41,135.1,0,10.35,3.81,17679.51,11.77,62.1,212
883,珠宝贷,0,19529.86,8.25,271.25,2366,72,0.38,279.84,0,10.67,4.59,16349.54,9.8,53.52,206
883,珠宝贷,0,3825.46,3.47,52.4,1104,73,0.2,120.03,-1599.95,10.8,5.05,8399.78,11.69,11.91,240
883,珠宝贷,0,2110.81,2.27,40.59,929,52,0.23,152.77,100,10.91,5.8,9999.73,10.95,12,88
883,珠宝贷,0,1135.68,1.61,20.65,706,55,0.21,51.74,0,10.68,5.19,8999.74,11.15,11.11,118
883,珠宝贷,0,2944.6,3.23,31,913,95,0.23,65.59,200.01,11.13,5.37,9999.74,11.1,12,397
883,珠宝贷,0,2765.45,4.7,26.09,589,106,0.27,82.93,300,10.76,5.09,11499.74,12.43,12.17,413
883,珠宝贷,0,1583.21,3.81,24.36,415,65,0.23,2.55,-100,9.73,4.94,9999.82,15,10,128
883,珠宝贷,0,1454.96,4.95,33.84,294,43,0.21,2.69,-200.01,9.88,5.57,9199.9,16.06,10.87,59
883,珠宝贷,0,7158.16,9.71,65.07,737,110,0.33,18.34,-100,9.79,5.45,14000.07,19.63,8.57,157
883,珠宝贷,0,1123.96,5.76,26.14,195,43,0.32,56.8,0,9.82,5.54,13605.11,20.1,8.09,62
883,珠宝贷,0,1891.33,6.54,28.66,289,66,0.3,66.45,0,9.61,4.81,12800.19,22.8,10.16,108
883,珠宝贷,0,789.65,4.81,19.26,164,41,0.29,7.14,-100,9.69,4.77,12300.23,22.87,10.57,52
891,安心de利,0,2215,8.82,65.15,251,34,2.43,1.34,0,7.73,2.57,4153.82,40.69,30.5,51
891,安心de利,0,1060,5.38,50.48,197,21,2.06,0.46,-20.25,7.75,2.5,3532.65,42.3,29.05,31
891,安心de利,0,1810,7.9,60.33,229,30,2.01,0.89,-91.88,7.58,2.22,3437.25,43.45,29.9,44
891,安心de利,0,750,4.87,41.67,154,18,1.99,0.73,-10.13,7.66,2.61,3405.25,43.7,30.62,28
891,安心de利,0,1908,8.48,65.79,225,29,1.88,0.62,10,7.75,2.72,3225.05,39.12,33.18,40
891,安心de利,0,280,3.29,35,85,8,1.8,1.78,30,7.5,2.03,3078.04,40.28,32.49,10
891,安心de利,0,1890,8.25,52.5,229,36,1.9,1.61,0,7.59,2.21,3250.02,42.19,30.77,43
891,安心de利,0,1115,6.3,61.94,177,18,1.98,1.48,-50,7.77,2.62,3390.01,39.21,30.68,29
891,安心de利,0,2065,11.67,57.36,177,36,2,1.82,100,7.64,2.37,3429.99,42.92,32.07,42
891,安心de利,0,820,7.19,63.08,114,13,2,6.83,0,7.68,2.37,3429.99,42.83,32.07,24
891,安心de利,0,1605,8.68,51.77,185,31,1.79,17.78,-40,7.55,2.09,3059.99,45.02,32.68,44
891,安心de利,0,560,6.51,62.22,86,9,1.69,362.64,20,7.72,2.62,2900,45.67,34.48,21
891,安心de利,0,1795,11.01,78.04,163,23,1.5,370.88,20,7.73,2.63,2560.01,45.73,42.97,49
891,安心de利,0,270,3.29,54,82,5,1.29,298.12,0,7.5,2,2215.01,45.53,45.15,10
891,安心de利,0,1050,7.5,70,140,15,1.14,362.49,-120,7.5,2,1950.01,45.52,51.28,47
891,安心de利,0,580,5.98,64.44,97,9,1.19,102.45,-20,7.69,2.39,2030.01,46.39,49.26,17
891,安心de利,0,1025,8.07,93.18,127,11,1.11,480.59,-30,7.5,2,1905,48.1,52.49,44
891,安心de利,0,65,2.1,32.5,31,2,0.79,5820.23,0,7.5,2,1345,50.84,74.35,3
894,融资易,0,3826,5.2,36.79,736,104,7.48,540.64,-122.09,11.14,3.83,11225.82,15.48,9.36,104
894,融资易,0,2521,3.79,45.02,665,56,7.14,817.4,-143.57,11.12,3.61,10702.58,15.74,9.66,56
894,融资易,0,3648,5.49,31.72,665,115,8.08,555.19,99.81,11.54,4.22,12125.18,15.47,8.56,115
894,融资易,0,2844,4.69,25.85,606,110,7.96,496.18,75.46,11.35,4.75,11935.95,14.15,8.73,110
894,融资易,0,3063,4.61,32.59,664,94,7.97,537.43,105.09,11.16,3.87,11948.32,15.36,8.5,94
894,融资易,0,1456,4.04,35.51,360,41,6.87,264.92,-121.01,11.46,3.91,10301.03,16.73,9.71,41
894,融资易,0,4302,6.63,45.77,649,94,8.05,116.58,142,11.1,3.63,12078.02,17.6,9.11,95
894,融资易,0,2872,4.43,54.19,649,53,8.44,443.5,0,11.22,3.27,12662.02,18.11,8.69,53
894,融资易,0,4429,5.87,63.27,754,70,9.65,402.51,303,11.1,3.41,14471.02,20.03,7.6,70
894,融资易,0,4205,5.74,68.93,732,61,9.58,856.68,100,11.04,2.87,14374.02,22.95,6.96,61
894,融资易,0,4578,6.89,69.36,664,66,1.46,1054.23,-210.01,11.07,3.09,14564.99,28.66,6.87,66
894,融资易,0,4293,7.39,74.02,581,58,1.34,1225.79,90,11.11,3.45,13433,30.16,7.44,61
894,融资易,0,5847,9.68,73.09,604,80,1.48,916.47,-74,11.98,2.98,14782.02,31.48,6.77,85
894,融资易,0,4103,7.77,70.74,528,58,1.44,1076.5,-114.01,11.07,3.09,14431.96,31.26,6.93,64
894,融资易,0,4534,7.42,50.94,611,89,0.15,730.1,-134,11.56,3.19,15087.94,29.96,6.69,95
894,融资易,0,4331,7.86,47.08,551,92,1.47,797.3,10,11.8,3.22,14679.92,25.87,6.81,100
894,融资易,0,5952.5,9.4,40.77,633,146,1.58,493.2,400.99,11.61,3.5,15786.41,20.51,6.33,149
894,融资易,0,2597,5.93,41.89,438,62,1.39,146.4,95,11,3.23,13918.44,18.93,7.18,62
897,利民网,1,37786.57,2.42,15.08,15597,2505,0,164.54,199.15,10.11,2.9,84908.59,3.84,0.71,2849
897,利民网,1,38132.09,2.52,14.37,15108,2653,0,185.7,107.32,10.22,3.12,89043.91,3.75,0.68,2725
897,利民网,1,35512.59,2.55,12.53,13929,2834,0,184.33,123.63,9.15,2.78,91292.43,4.09,0.63,3039
900,安捷财富,1,21545.02,2.73,53.59,7883,402,10.85,475.44,535.26,13.09,12.68,216927.75,2.92,25.25,403
900,安捷财富,1,20021.52,3.07,59.59,6514,336,11.05,474.91,691.21,13,12.33,220906.78,2.95,23.14,412
900,安捷财富,1,23773.83,3.93,55.55,6044,428,11.5,476.69,926.31,13.07,12.89,230015.14,2.89,19.71,433
900,安捷财富,1,22042.92,3.79,57.4,5818,384,11.76,609.35,881.93,12.95,11.97,235185.12,2.85,16.92,389
900,安捷财富,1,22606.1,3.97,52.94,5700,427,10.88,495.48,321,12.86,11.49,217533.39,2.73,14.95,431
905,微车融,1,6892.96,4,77.45,1724,89,3.9,312.55,259.88,16.8,2.14,11713.53,10.8,84.73,554
905,微车融,1,6212.05,3.64,66.09,1707,94,4.19,545.49,101.31,16.23,2.43,12577.21,9.7,79.28,479
905,微车融,1,6321.73,3.61,74.37,1750,85,4.66,364.96,77.34,16.79,2.94,13975.41,9.14,74.57,509
905,微车融,1,8756,4.38,82.6,2001,106,5.49,191.86,177.42,16.83,2.96,16476.85,8.56,73.24,653
905,微车融,1,9024.61,4.48,67.35,2013,134,5.68,245.84,-12.63,16.71,2.82,17025.33,8.14,65.99,683
905,微车融,1,10459.43,4.86,76.91,2151,136,6.42,239.46,542.89,17.03,3.21,19250.56,12.6,59.37,755
916,财神在线（渝）,0,2467.94,12.53,616.99,197,4,4.68,843.2,-30.68,8.2,2.06,4680.2,47.04,100,72
916,财神在线（渝）,0,2370.44,11.56,592.61,205,4,4.88,1215.49,36.35,8.15,1.99,4881.38,40.45,100,60
916,财神在线（渝）,0,2179.45,10.63,544.86,205,4,5.13,1064.78,-16.43,8.15,1.97,5126.06,39.61,100,63
916,财神在线（渝）,0,2395.17,11.8,798.39,203,3,4.97,957.97,0,8.13,1.93,4973.45,42.87,100,66
916,财神在线（渝）,0,2475.26,11.96,825.09,207,3,4.9,940.61,68.91,8.17,2.15,4896.54,44.11,100,68
916,财神在线（渝）,0,1879.22,10.5,375.84,179,5,4.83,886.43,-140.47,8.38,2.62,4827.07,43.89,100,74
916,财神在线（渝）,0,3034.67,9.54,91.96,318,33,5.53,1009.22,14.97,8.63,3.9,5525.23,37.41,60.99,114
916,财神在线（渝）,0,3027.97,10.78,73.85,281,41,6.28,911.97,22.6,8.73,4.09,6275.06,34.68,33.27,116
916,财神在线（渝）,0,2311.89,8.79,57.8,263,40,6.61,813.15,116.04,8.8,4.47,6605.57,33.42,17.81,169
916,财神在线（渝）,0,2503.3,10.39,62.58,241,40,7.34,810.7,15.05,8.84,4.62,7341.66,35.17,14.77,111
916,财神在线（渝）,0,1620.06,7.2,46.29,225,35,7.06,1109.12,20,8.76,4.41,7062.7,31.67,14.61,87
916,财神在线（渝）,0,1568.33,7.54,54.08,208,29,7.07,1674.44,22.66,8.6,3.95,7067.48,31.53,14.21,75
916,财神在线（渝）,0,1747.49,7.5,48.54,233,36,7.02,2008.75,60.57,8.63,3.86,7019.58,31.28,14.32,64
916,财神在线（渝）,0,1954.71,7.29,55.85,268,35,7.34,2326.19,67.83,8.67,3.96,7335.59,29.35,13.81,60
916,财神在线（渝）,0,1715.53,7.43,53.61,231,32,7.43,2057.12,47.18,8.64,3.98,7427.9,28.64,13.58,60
916,财神在线（渝）,0,2318.88,7.78,55.21,298,42,7.69,1180.97,45.26,8.77,4.54,7694.8,27.23,13.25,97
916,财神在线（渝）,0,2260.17,7.71,51.37,293,44,8.13,653.76,117.88,8.77,4.64,8129.03,27.35,12.64,131
916,财神在线（渝）,0,2351.03,7.26,69.15,324,34,8.93,1205.15,115.43,8.75,4.78,8930.52,24.34,11.17,102
923,普惠理财,0,6432.88,8.6,247.42,748,26,0,14410.26,-461.36,8.69,4.12,35317.49,22.47,72.9,83
923,普惠理财,0,17490.93,12.88,336.36,1358,52,0,20659.15,1085.13,9.31,5.15,52183.54,22.35,61.89,237
923,普惠理财,0,15726.45,7.62,393.16,2064,40,12.6,18442.2,381.46,8.53,3.85,62994.94,19.51,61.98,186
923,普惠理财,0,17070.1,7.8,487.72,2188,35,12.95,7498.67,-98.42,8.39,4.04,64764.98,18.04,63.11,208
923,普惠理财,0,10144.2,8.01,1127.13,1266,9,12.23,15553.06,-309.04,9.18,6.08,61130.08,19.03,66.71,124
923,普惠理财,0,8941.19,7.14,596.08,1253,15,11.32,1321.21,490.17,8.96,5.43,56604.07,19.17,68.99,139
923,普惠理财,0,11159,6.66,557.95,1676,20,10.99,950.64,169,8.93,5.17,54952.04,18.94,67.24,142
923,普惠理财,0,7211,4.18,379.53,1726,19,10.05,1411.25,0,8.79,5.62,50269.07,15.82,71.92,101
923,普惠理财,0,8599,4.91,614.21,1751,14,8.19,1406.29,-548,8.22,4.3,40964.06,14.71,77.03,105
923,普惠理财,0,7710,6.67,385.5,1156,20,7.96,1280.22,-185,8.48,5.49,39801.49,15.57,76.15,98
923,普惠理财,0,4698,6.25,427.09,752,11,7,1792.1,-355.01,8.09,3.03,35013.19,14.37,82.36,65
923,普惠理财,0,4197,6.8,349.75,617,12,6.61,2116.85,88,8.44,3.79,33051.76,15.19,81.6,65
923,普惠理财,0,7602,9.96,345.55,763,22,6.4,1097.7,-332.99,9.02,4.8,32022.05,16.61,79.87,101
923,普惠理财,0,6308,10.67,203.48,591,31,6.26,1785.96,35.01,9.02,5.53,31293.39,14.63,75.12,77
923,普惠理财,0,4592,16.46,139.15,279,33,6.32,1995.69,17,9.24,6.32,31598.69,14.21,69.99,60
923,普惠理财,0,4800,15.58,171.43,308,28,6.26,1970.73,-83,8.97,6.23,31318.99,16.31,64.13,68
923,普惠理财,0,5145,18.24,160.78,282,32,6.13,2520.81,-200,9.04,6.28,30671.96,19.08,59.7,70
923,普惠理财,0,6600,19.7,183.33,335,36,6.57,1654.92,439,9.34,7.41,32826,22.31,55.98,82
932,拓道金服,0,54849.99,5.17,10.84,10612,5059,25.63,127.52,2821.02,11.06,3.49,128160.92,6.66,4.76,5605
932,拓道金服,0,52799.43,4.27,10.19,12352,5179,27.34,153.38,2148.86,10.59,3.45,136685.1,6.01,3.89,5579
932,拓道金服,0,60888.96,4.34,10.76,14031,5661,30.94,85.4,1148.83,10.31,3.17,154675.07,5.68,3.35,6442
932,拓道金服,0,59126.97,4.21,9.47,14051,6243,26.72,82.85,1016.04,10.02,3.02,133588.52,4.66,1.31,6621
932,拓道金服,0,70638.06,4.36,9.2,16212,7679,29.1,70.23,1425.18,10.43,3.5,145502.13,3.93,0.5,8112
932,拓道金服,0,62544.83,3.94,9.45,15857,6618,31.7,58.34,6129.15,10.27,2.59,158522.84,3.92,0.48,7343
932,拓道金服,0,64142.8,3.56,9.1,18007,7050,28.87,49.29,603.33,8.97,2.82,144342.9,3.65,0.26,7262
932,拓道金服,0,62929.49,5.08,9.13,12399,6896,27.1,48.8,394.03,8.71,3.43,135515.88,4.29,0.27,7270
932,拓道金服,0,66037.69,6.97,8.57,9480,7702,25.89,41.44,842.49,8.85,3.35,129425.18,6.83,0.37,7893
932,拓道金服,0,48577.63,6.82,10.36,7123,4689,23.35,120.96,394.79,8.63,3.47,116771.67,15.87,0.42,4813
932,拓道金服,0,38009.87,8.21,12.85,4630,2958,21.39,126.7,269.07,9.28,3.57,106953.19,16.66,0.43,3275
932,拓道金服,0,42807.51,8.63,12.93,4959,3310,22.86,112.5,862.78,10.73,6.38,114294.42,14.63,0.38,3383
932,拓道金服,0,36690.58,6.61,10.68,5549,3437,23.81,88.3,248.43,10.54,4.54,119027.89,14.93,0.31,3511
932,拓道金服,0,25404.53,5.04,8.87,5040,2863,21.83,87.9,130.26,10.63,4.38,109174.02,14.54,0.34,2903
932,拓道金服,0,27898.41,4.72,9.57,5909,2916,21.45,80.5,303.58,9.99,3.38,107233.41,13.82,0.39,3122
932,拓道金服,0,36064,6.88,9.74,5241,3703,22.28,77.8,511.04,9.58,6.03,111388.67,17.31,0.37,3905
932,拓道金服,0,31505.63,6.79,9.25,4640,3407,23.22,32.6,2233.48,9.2,3.94,116108,20.76,0.35,3461
933,小微金融,1,57620,4.85,2304.8,11887,25,14.66,220.52,1181.21,12.85,5.95,293291.08,8.81,21,1356
933,小微金融,1,48100,3.79,2186.36,12690,22,14.71,255.84,1144.99,12.68,5.51,294143.75,9.45,20.67,1110
933,小微金融,1,29670,2.91,1561.58,10210,19,6.18,393.86,-1300,12.44,5.29,123629.99,12.96,40.36,693
933,小微金融,1,20120,2.63,670.67,7661,30,4.42,536.7,380,12.03,4.1,88499.99,12.13,53.45,432
942,宜贷网,1,652389.15,20.72,85.66,31480,7616,44.09,6.07,1045.96,11.64,8.15,440896.03,10.08,1.03,504225
942,宜贷网,1,662960.96,20.69,92.71,32048,7151,61.34,5.5,24526.93,10.22,5.93,613406.55,8.59,2,505684
942,宜贷网,1,740455.4,21.56,92.38,34342,8015,63,5.53,828.85,10.53,5.37,630018.06,7.24,1.64,528897
942,宜贷网,1,487823.29,15.19,58.44,32121,8347,54.44,6.02,-1100.56,10.75,7.49,544406.07,6.56,1.36,390413
942,宜贷网,1,354737.77,9.81,40.73,36147,8709,53.56,7.95,-264.07,11.49,12.11,535620.01,6.24,0.6,268950
942,宜贷网,1,331181.88,10.17,49.49,32576,6692,52.01,7.75,407.85,11.53,6.75,520141.92,6.03,0.24,271034
942,宜贷网,1,287124.45,8.45,42.38,33989,6775,51.13,8.23,-487.12,10.11,7.67,511343.53,5.53,0.24,231892
942,宜贷网,1,281920.01,7.4,34.67,38078,8132,54.61,9.11,-387.53,10.73,11.06,546128.45,4.78,0.21,228744
942,宜贷网,1,303204.23,8.51,35.43,35648,8559,56.25,8.8,35.18,11,9.76,562514.11,4.36,0.2,281621
948,乐投壹佰,0,776,6.41,48.5,121,16,3.93,3429.38,105.51,9.44,5.04,5892.75,48.02,79.26,29
948,乐投壹佰,0,994.3,10.25,38.24,97,26,3.92,1748.72,104.69,9.64,5.47,5880.5,48.72,89.79,51
948,乐投壹佰,0,1291.5,11.74,99.35,110,13,3.61,2397.78,-0.57,9.86,5.78,5416.62,48.05,95.04,39
948,乐投壹佰,0,823.8,8.08,32.95,102,25,3.77,2952.96,103.03,9.97,5.96,5658.94,47.34,95.85,41
948,乐投壹佰,0,824.9,3.2,45.83,258,18,3.49,4084.95,-0.41,9.68,5.48,5241.4,46.38,96.06,30
948,乐投壹佰,0,1094,4.95,136.75,221,8,3.6,4261.24,-0.35,9.82,5.72,5395.76,47.24,97.4,18
950,银票网,1,23736.5,4.18,1978.04,5677,12,7.07,992.69,308.4,8.6,2.44,70681.44,7.44,99.61,147
950,银票网,1,10949.7,3.09,2189.94,3546,5,5.8,1239.27,37.61,9.04,2.9,58036.27,6.98,97.59,63
950,银票网,1,13835.2,3.5,1257.75,3948,11,5.17,920.13,-901.45,9.26,2.86,51696.34,7.6,89.24,86
960,步步盈,0,6102,3.42,6102,1783,1,2.7,642.31,385.7,8.83,6.19,27008.4,21.17,54.96,118
960,步步盈,0,5955,4.03,5955,1476,1,2.84,928.35,570.24,8.85,6.22,28394.45,21.05,65.53,113
960,步步盈,0,4819,3.44,4819,1402,1,2.92,1335.68,-165.64,9.13,7.23,29176.36,22.22,73.92,87
960,步步盈,0,7035,5.13,7035,1371,1,3.05,629.43,-50,9.02,6.89,30544.53,25.48,82.99,119
960,步步盈,0,5160,4.25,5160,1215,1,3.08,1282.62,-300,8.34,5.41,30829.41,26.85,86.33,93
960,步步盈,0,6410,4.98,6410,1287,1,3.63,881.04,300,8.62,6.6,36286.25,26.97,92.01,103
960,步步盈,0,4110,4.38,4110,938,1,3.33,173.32,0,8.74,6.9,33306.06,22.52,95.98,69
960,步步盈,0,2610,5.8,2610,450,1,3.17,100.58,-100,8.19,4.4,31706.01,21.4,97.1,46
971,中金贷,1,931.7,1.56,186.34,598,5,0.02,1790.15,15.02,9.32,0.14,75.11,60.9,100,66
971,中金贷,1,366.78,1.07,73.36,343,5,0,3004.22,0,10.01,0.13,7.09,96.46,100,28
974,钱盒子金融,0,3890.2,4.09,60.78,951,64,4.05,556.35,140.72,11.19,4.78,24308.06,12.31,36.51,323
974,钱盒子金融,0,5001.91,5,100.04,1001,50,4.36,357.04,193.77,11.52,5.75,26187.39,13.65,38.34,434
974,钱盒子金融,0,5368.94,5.38,119.31,998,45,4.56,347.47,-23.59,11.53,5.83,27370.11,14.15,39.75,423
974,钱盒子金融,0,5547.74,5.38,70.22,1031,79,4.71,323.06,158.45,12.21,6.78,28253.23,13.49,38.39,433
974,钱盒子金融,0,4984.98,5.13,84.49,972,59,4.41,367.14,47.4,11.62,5.58,26455.83,13.27,34.47,382
974,钱盒子金融,0,4446.8,4.6,63.53,966,70,4.23,324.96,166.94,11.87,6.07,25383.84,13.79,34.16,324
974,钱盒子金融,0,5611.7,5.34,86.33,1050,65,2.9,263.27,40.1,11.56,6.03,17392.57,13.65,27.89,354
974,钱盒子金融,0,14440.4,12.05,90.82,1198,159,3.48,218.05,140.4,12.53,8.5,20869.95,13.66,4.84,660
974,钱盒子金融,0,7481,6.73,93.51,1112,80,4.25,422.46,152,12.29,7.08,25513.21,12.94,3.96,360
974,钱盒子金融,0,3599.8,3.9,85.71,923,42,4.37,593.05,158.19,11.39,5.03,26234.31,12.69,3.81,242
974,钱盒子金融,0,3397.2,5.12,82.86,663,41,4.38,480.09,85,11.47,4.71,26267.69,13.96,3.81,260
974,钱盒子金融,0,2688.2,5.05,79.06,532,34,4.41,549.6,146.9,11.03,3.91,26451.81,14.22,3.78,262
983,喜投网,0,5644.38,3.32,7.26,1701,777,17.31,0.5,33.64,11,3,17712.8,4.99,2.08,777
983,喜投网,0,5501.35,3.57,7.46,1543,737,17.46,0.36,138.8,11,3,17863.86,4.69,1.8,737
983,喜投网,0,6667.94,3.76,8.12,1772,821,18,0.03,59.21,11,3,18412.5,4.87,1.11,821
983,喜投网,0,6084.94,3.34,7.86,1823,774,17.84,1.5,0,11.52,9.2,18253.91,4.81,1.51,784
983,喜投网,0,6338.93,3.43,8.09,1848,784,18.67,0.45,168.15,12.28,18.39,19098.12,4.3,1.8,788
983,喜投网,0,2117.54,2.4,8.24,882,257,14.8,1.69,-286.76,12.12,15.33,15142.15,5.34,2.46,257
983,喜投网,0,1327.66,1.68,6.95,788,191,11.27,0.94,-10.64,12.55,22.29,11526.38,6.18,3,192
983,喜投网,0,1850.25,13.71,7.2,135,257,12.03,0,-65.1,12.28,14.44,12303.18,14.36,2.78,262
983,喜投网,0,2463.69,11.25,7,219,352,13.46,0.01,39.73,12.2,13.58,13765.26,25.77,2.29,358
983,喜投网,0,14702.7,4.54,8,3235,1838,11.32,5.2,727.53,12.69,22.56,56828.93,7.8,0.58,1841
983,喜投网,0,5073.48,2.8,2.63,1811,1929,11.45,0.7,232.61,12.22,20.06,57503.35,7.63,0.58,4697
1001,汇理财,0,31402.26,6.12,360.95,5134,87,28.32,394.71,533.67,11.26,5.25,141592.76,5.01,98.8,1065
1001,汇理财,0,23061.98,4.92,96.09,4684,240,28.29,253.1,321.14,11.72,5.3,141464.54,5.08,96.12,1031
