wdzjPlatId,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
4215,0,3311.9,8.45,72,392,46,1.72,4.4,10.01,2.7,8624.04,16.44,19.93,322
4535,0,2740.95,11.1,60.91,247,45,0.78,72.62,7.27,7.5,7806.52,28.63,13.19,46
4582,0,4259,9.4,39.8,453,107,1.66,343.39,7.92,2.32,13288.06,15.86,19.87,222
1914,0,1262.03,3.15,31.55,401,40,5.81,319.85,8.18,10.96,19401.89,23.7,5.56,44
4300,0,17283,3.99,13.9,4329,1243,77.78,6.72,10.35,19.62,466665.67,3.87,0.21,1243
4211,0,1923.8,9.62,20.69,200,93,13.63,802.33,10.76,6.35,13626.54,30.26,7.34,111
398,0,8457.7,3.16,48.61,2675,174,5.1,331.06,11.75,3.83,25506.52,10.53,41.79,271
4005,0,20869.68,3.94,0.27,5299,77309,11.47,4.14,8.38,6.69,114695.89,5.04,38.08,86560
3921,0,109.63,2.38,1.31,46,84,0.78,13.1,10.28,7.27,3921.45,11.38,24.29,120
808,0,4897.35,6.49,22.36,755,219,4.24,1005.63,8.69,5.22,27967.79,13.21,3.58,219
5392,0,19393.47,10.85,89.78,1788,216,6.42,4.76,13.08,2.5,42443.71,11.51,2.36,416
664,0,5129.42,1.86,8.91,2756,576,11.48,811.18,10.7,12.01,63047.84,0.15,0.34,576
1493,0,45405.38,2.19,3.84,20746,11828,8.77,0.03,10.17,20.91,175370.66,3.23,0.68,244132
4182,0,2236.5,7.19,23.79,311,94,0.31,0.1,8.05,1.52,1534.5,40.94,34.67,95
398,0,6968.13,2.82,24.8,2472,281,4.99,817.9,12.61,7.05,24946.24,9.25,6.21,411
6614,0,2766.55,5.89,54.25,470,51,0.42,1329.81,10.68,1.77,2078.56,58.8,66.12,81
2813,0,619.57,1.85,13.77,335,45,0.27,2334.23,10.53,1.78,1374.34,21.53,14.79,45
4982,0,27141.73,4.43,0.22,6121,122833,35.25,0.6,8.69,6.81,176263.08,2.92,0.1,209693
418,0,1172.13,3.38,30.85,347,38,5.44,329.4,9.25,6.15,10872.21,13.37,9.2,52
93,0,65639.69,2.51,4.48,26174,14667,51.94,0.4,9.88,13.54,279291.46,2.91,0.18,436515
1577,0,133.91,0.29,12.17,466,11,86.98,0,11,20.87,86978.13,10.09,0.22,11
685,0,9580,11.86,38.79,808,247,1.05,95.42,9.15,1.78,20980.57,12.63,2.51,247
324,0,2658.8,1.21,51.13,2195,52,2.07,283.46,10,0.35,12428.53,10.81,20.63,69
3946,0,238,3.05,9.52,78,25,0.3,322.69,15.42,3.96,911.37,57.46,45.18,26
403,0,18285.41,5.68,6.13,3222,2983,118.11,0.58,9.61,27.29,118111.56,8.87,6.9,8602
1937,0,6784.58,10.42,70.67,651,96,3.84,1146.6,10.54,7.23,23033.29,24.98,4.34,96
4182,0,2686,6.17,23.98,435,112,0.6,812.66,8.72,1.14,3007,36.77,33.26,112
4103,0,2306.6,13.33,76.89,173,30,5.32,2194.95,8.82,5.95,15966.72,32.52,6.26,31
274,0,5621.95,3.67,119.62,1532,47,3.7,1620.08,11.79,3.95,18498.67,13.03,54.72,53
4038,0,3066.44,7.2,122.66,426,25,4.55,58.01,9.64,1.65,4554.56,23.78,61.1,299
4215,0,4072.8,10.06,71.45,405,57,1.76,9.3,10.02,2.75,8818.04,17.05,21.2,411
1144,0,23523.4,2.6,11.06,9056,2126,98.32,228.88,9.71,16.77,119168.4,7.81,1.05,2281
3483,0,46800.69,11.64,0.3,4019,157850,5.55,0.97,10.08,0.55,27763.09,10.77,1.26,308722
5258,0,8265.7,3.02,18.62,2741,444,10.01,148,11.66,9.34,52706.08,5.41,1.9,444
566,0,3628.99,5.5,11.24,660,323,4.04,409.24,10.82,8.31,20187.07,16,1.89,324
6532,0,2001,8.13,40.02,246,50,0.94,1133.82,9.89,8.64,11263,20.6,15.85,152
3164,0,3940.2,11.13,75.77,354,52,8.81,13.13,6.86,7.27,26443.86,11.36,17.2,52
2181,0,1040,8.6,61.18,121,17,5.57,885,9.33,4.57,5568.06,33.49,17.96,41
6683,0,4734.13,36.7,0.98,129,4826,1.71,1.93,9.01,11.8,17126.81,45.6,0.11,4826
2140,0,276045.1,10.95,7.22,25218,38237,3.55,0.07,8.3,3.07,887645.93,41.04,0.12,45945
1949,0,2903.99,3.8,10.33,765,281,3.25,750.22,12.04,7.08,16226.53,11.59,7.01,281
165,0,15863.6,0.64,2.1,24635,7539,31.92,149.5,14.75,32.26,319218.54,2.6,0.05,100246
891,0,1060,5.38,50.48,197,21,2.06,0.46,7.75,2.5,3532.65,42.3,29.05,31
2070,0,577.86,2.63,14.82,220,39,0.98,0.38,9.22,4.14,2926.47,34.37,7.38,39
4843,0,430,4.39,53.75,98,8,0.5,1655.47,10.22,3.58,1486.94,34.05,65.97,12
850,0,8227.39,3.03,14.09,2713,584,16.34,53.53,9.9,6.24,49026.88,7.24,3.01,1003
883,0,14242.46,6.46,178.03,2205,80,0.43,356.92,10.26,3.57,18279.5,11.45,61.71,300
1982,0,19709.93,3.15,29.51,6260,668,11.59,27.79,8.46,4,137143.73,3.43,0.73,668
615,0,194,6.26,17.64,31,11,2.63,3.3,13.56,7.9,13159,83.34,27.52,13
1949,0,1798.22,2.16,13.22,831,136,3.31,855.89,12.03,6.99,16536.76,13.02,6.87,136
458,0,6264.4,7.8,80.31,803,78,2.87,1704.08,9.12,1.45,14347.95,25.87,13.51,161
5216,0,25803.14,3.11,0.42,8301,62078,2.71,1.9,8.37,0.61,27142.2,7.63,0.09,88031
4539,0,388,13.86,64.67,28,6,1.92,67.8,9.49,16.15,9594.06,21.17,10.42,6
1914,0,1908,4.88,33.47,391,57,4.4,116.97,8.95,11.29,14691.34,23.66,6.91,59
6683,0,2854.48,2.54,0.22,1123,12726,1.35,12618.05,14,10.14,13543.93,21.96,0.09,12726
5355,0,11496.8,1.45,2.29,7942,5025,11.46,13.99,14.05,9.89,57304.03,11.71,0.22,43550
868,0,70194,3.38,92.36,20741,760,64.04,455,10.56,5.44,320192.42,3.59,0.59,804
343,0,33959,9.78,1061.22,3471,32,5.07,278.8,10.31,1.07,50738.97,8.7,65.04,364
2199,0,235,2.33,18.08,101,13,0.29,5153.59,7.81,3.13,1467.24,51.67,33.1,13
2126,0,3151,2.82,4.83,1119,652,3.03,134.77,13.36,6.05,9101.3,60.42,4.06,2409
6683,0,1151.52,5.48,0.43,210,2677,0.99,5.3,8.76,9.4,9896.5,64.47,0.23,2677
2136,0,5248.99,3.78,8.27,1387,635,6.77,24.4,7.15,4.04,33829.54,10.07,1.15,639
1912,0,0,0,0,0,0,1.27,0,0,0,3823.99,23.26,30.33,0
4005,0,6981.25,3.01,0.52,2320,13434,12.38,30.46,8.91,9.42,123768.5,4.44,53.51,13672
553,0,1772,5.95,73.83,298,24,1.64,2479.3,9.17,11.5,16430.06,25.81,6.08,24
664,0,26873.86,1.23,40.23,21825,668,23.33,273.31,9.42,3.37,128200.88,1.77,1.89,668
4142,0,6907.32,7.27,24.58,950,281,12.07,64.5,8.99,7.28,60329.87,10.62,2.13,1349
274,0,3410,3.67,75.78,928,45,1.51,2235.6,9.99,6.17,15117.74,16.82,6.61,97
3770,0,535.03,7.13,19.11,75,28,5.62,76.9,9.8,6,5616.1,43.67,18.21,30
4286,0,8482.74,6.77,67.86,1253,125,2.62,652.92,8.97,1.28,13105.59,26.57,55.22,335
581,0,3682,2.59,46.03,1422,80,4.82,748.9,9.33,8.4,28039.59,20.04,3.6,80
3090,0,50331.53,2.04,0.35,24622,145778,68.97,1.28,13.47,32.43,363009.83,1.81,0.28,145778
1001,0,20423.71,4.75,9.18,4304,2224,21.27,40.3,12.55,10.62,106327.05,3.83,56.62,2638
1001,0,31402.26,6.12,360.95,5134,87,28.32,394.71,11.26,5.25,141592.76,5.01,98.8,1065
1491,0,88,3.52,9.78,25,9,0.02,161.49,14.67,2.34,217,74.18,74.19,24
4266,0,1506.3,11.08,10.99,136,137,14.18,138.23,10.55,14.23,14182.68,46.98,1.52,137
4038,0,2094.2,7.35,63.46,285,33,2.34,113.1,8.01,1.46,4678.01,32.51,21.55,229
5728,0,2190.8,1.8,8.59,1214,255,1.02,3.49,13.85,8.3,10203.6,8.55,4.27,270
346,0,10818.98,4.45,13.52,2432,800,7.54,28.92,8.56,5.21,37700.59,25.65,2.82,2947
4244,0,403.66,7.48,9.85,54,41,2.03,55.6,10.98,35.24,20297.85,37.7,0.9,41
2025,0,280,5.49,93.33,51,3,0.31,20.6,10.8,1,1531,49.44,92.75,10
3596,0,39617.1,4.47,11.06,8859,3582,12.75,11.12,13.33,25.92,127549.7,7,0.78,3582
648,0,200.85,3.35,15.45,60,13,2.22,116.37,7.79,11.2,4437.96,60.16,48.74,28
165,0,50314.37,3.37,9.87,14930,5100,44.84,132.01,13.12,17.52,224217.41,2.74,4.21,5315
6499,0,10580,7.62,20,1389,529,4.22,354.3,8.4,5.83,21100.38,7.24,0.95,529
4352,0,21723.34,6.34,7.11,3429,3054,7.96,11.62,12.61,3.28,39781.99,20.97,0.8,3105
418,0,2991.76,3.87,25.57,774,117,8.04,345.7,9.34,5.27,16080.01,15.7,6.22,249
5216,0,22201.77,3.22,0.13,6888,165507,3.56,914.27,9.42,1.97,35633.14,6.07,0.05,444
2145,0,719,8.77,16.34,82,44,4.86,2.64,9.69,4.6,4861.42,29.68,18,44
1041,0,3304.8,4.99,8.5,662,389,2.12,99.46,7.36,4.47,21210.33,25.9,16.62,411
4577,0,1113.7,2.83,9.77,394,114,1.57,809,9.93,4.76,7833.48,17.83,13.63,148
2154,0,7808.83,9.41,11.2,830,697,5.67,2663.92,9.52,2.41,16997.65,22.8,6.07,762
566,0,4074.69,4.5,11.35,906,359,4.41,523.66,10.9,8.05,22059.22,13.42,1.52,359
488,0,2557.8,3.61,46.51,709,55,6.41,2.17,7.77,9.55,51249.18,5.12,12.88,74
4266,0,1828.7,12.36,9.01,148,203,13.8,454.51,11.02,16.74,13799.17,54.37,1.92,203
508,0,57993.13,11.53,22.83,5031,2540,57.9,263.5,8.77,9.08,578995.18,2.11,0.21,2574
1274,0,11973.46,4.22,25.69,2836,466,18.26,18602.15,9.83,11.17,54768.62,7.83,2.56,472
923,0,4592,16.46,139.15,279,33,6.32,1995.69,9.24,6.32,31598.69,14.21,69.99,60
2953,0,8825.68,3.92,10.18,2253,867,5.17,170.71,9.75,4.13,51659.3,9.46,1.73,868
2591,0,3049.92,3.52,7.33,866,416,6.39,5.11,10.3,5.07,31929.35,68.86,2.82,436
3164,0,3109.84,9.69,62.2,321,50,7.68,79.07,6.86,8.06,23050.73,12.06,14.03,51
2052,0,25524.77,13.41,16,1903,1595,26.22,102.77,11.03,1.01,26224.35,12.86,3.38,1595
1774,0,6250,10.45,107.76,598,58,5.61,827.43,12.1,3.99,28067.79,13.4,32.78,86
1274,0,6578.18,2.84,60.91,2320,108,21.96,893.14,8.95,5.7,65887.51,5.2,1.83,108
2833,0,2675.6,4.65,7.37,575,363,0.91,367.68,13.09,4.33,7243.53,22.32,4.15,376
5658,0,203431.95,6.39,0.29,31817,703516,34.37,0,9.78,7.38,343730.77,3.17,0.03,2829214
2639,0,1231.09,9.19,30.03,134,41,0.73,1344.26,9.6,2.3,7342.58,48.05,13.62,41
5728,0,2062.97,2.75,10.21,749,202,0.37,319.19,10.57,2.05,3705.57,17.54,7.43,237
1912,0,459.2,2.22,17.01,207,27,0.46,82.48,13.33,2.61,1387.28,19.77,44.4,27
7145,0,452,6.11,41.09,74,11,1.17,2883.4,12.03,3.72,3524.38,38.15,18.06,13
2052,0,18669.49,19.47,9.3,959,2007,3.8,135.67,10.01,0.98,19010.06,20.78,1.98,2007
4389,0,38327.03,79.19,6.74,484,5690,18.56,33.36,11.98,2.9,92776.86,76.51,1.38,6006
923,0,7602,9.96,345.55,763,22,6.4,1097.7,9.02,4.8,32022.05,16.61,79.87,101
2683,0,11830.6,4.63,985.88,2557,12,4.03,899.45,9.94,3.34,40261.32,6,85.53,387
1223,0,1200,5.17,100,232,12,3.04,14.4,12.83,4.17,3037.65,23.53,36.21,12
2203,0,438.6,3.62,5.48,121,80,0.8,0,12.26,3.16,2389.84,30.14,8.37,81
6955,0,3350.3,38.96,15.58,86,215,0.83,328.38,12.69,3.31,8340.3,90.94,80.37,356
4244,0,503.75,1.15,10.07,438,50,2.05,45.2,10.93,35.07,20541.63,36.38,0.9,50
93,0,43075.5,1.61,3.97,26773,10852,52.8,0,9.92,12.51,283928.69,3.16,0.18,1140418
3770,0,780.02,8.21,21.08,95,37,4.83,153.5,9,6,4832.02,35.29,20.7,40
2910,0,7756.43,17.47,3.98,444,1948,1.75,1.93,8.7,9.75,8738.35,50.76,5.73,61549
724,0,12585,10.51,786.56,1197,16,5.67,609,6.94,1.17,28364.84,49.08,94.57,131
4631,0,4043.47,2.26,33.7,1789,120,2.01,1497.19,9.47,3.48,10596.21,12.92,9.96,120
1715,0,4708.39,7.11,10.63,662,443,3.23,217.85,10.78,8.32,16138.23,28.98,3.54,444
1392,0,12281.54,12.29,45.49,999,270,4.7,419.41,6.64,1.79,46961.2,16.86,31.11,345
2181,0,1098,8.65,73.2,127,15,5.47,891.39,9.36,4.59,5468.07,33.29,18.29,45
4103,0,2101.9,11.81,65.68,178,32,5.68,3313.52,9.36,7.28,17037.13,30.26,5.87,33
883,0,3825.46,3.47,52.4,1104,73,0.2,120.03,10.8,5.05,8399.78,11.69,11.91,240
2691,0,790,4.11,49.38,192,16,0.3,346.65,11.54,3.06,2976.53,43.9,33.6,76
403,0,17286.36,6.64,8.74,2604,1978,113.53,13.05,9.32,21,113528.87,8.9,10.76,4244
2009,0,1296.36,5.64,6.72,230,193,4.19,19.17,9.71,1.34,8382.06,18.29,42.34,1836
6499,0,7064,6.71,19.95,1053,354,9.44,603.88,8.25,5.77,47220.97,6.41,2.12,354
1503,0,107651.84,19.46,8.1,5531,13285,166.98,0,12.44,31.18,1669751.74,0.79,0.01,13285
3948,0,2572,5.38,8.63,478,298,9.86,399.37,10.03,6.27,9863.44,24.36,7.76,385
1943,0,1495,16.8,62.29,89,24,1.49,134.07,9.33,1.61,2974.51,62.23,69.91,29
4038,0,2893.82,8.59,54.6,337,53,2.23,34.92,9.47,2.08,4462.36,25.67,24.07,242
223,0,332912.92,3.63,20.28,91757,16415,145.01,31938.03,10.27,5.89,1493627.68,2.42,0.28,16705
850,0,4709.5,2.33,10.54,2022,447,13.17,185.6,10.23,6.59,39520.95,7.73,2.53,926
894,0,2872,4.43,54.19,649,53,8.44,443.5,11.22,3.27,12662.02,18.11,8.69,53
4328,0,311,3.99,38.88,78,8,0.44,1160.09,11.84,2.86,886.5,47.46,90.24,32
2219,0,32087.14,2.72,5.05,11807,6350,5.3,2.53,11.48,9.8,106069.14,4.73,2.61,123003
4245,0,1940.86,0.64,21.57,3020,90,1.15,66461.65,7.23,12.5,11460.48,11.59,7.55,90
746,0,10589.92,2.17,5.25,4882,2018,10.48,289.86,13.52,7.71,19653.3,9.08,1.65,2349
235,0,78737.34,3.44,90.5,22865,870,47.6,386.87,11.5,8.31,501126.9,1.66,1.06,876
7075,0,105041.3,3.66,0.4,28688,261407,44.16,1,6.51,3.19,275989.88,1.57,0.36,283624
891,0,270,3.29,54,82,5,1.29,298.12,7.5,2,2215.01,45.53,45.15,10
4153,0,2092.85,7.22,3.15,290,665,43.28,83.01,9.17,9.8,238026.22,10.91,0.46,1108
1943,0,1745.1,21.54,32.93,81,53,1.98,176.14,11.73,2.38,3952.02,62.36,29.1,53
3770,0,1167,8.71,30.71,134,38,5.09,615.3,9.79,6,5085.93,35.56,21.61,60
4126,0,2369.16,7.22,1.86,328,1274,3.11,11,9.43,3.24,15536.88,25.92,53.86,1301
2953,0,11870.63,5.47,11.15,2169,1065,5.57,158.29,9.57,4.46,55679.96,17.18,1.61,1249
916,0,2467.94,12.53,616.99,197,4,4.68,843.2,8.2,2.06,4680.2,47.04,100,72
2189,0,12057.08,3.85,27.22,3129,443,10.98,2110.7,9.16,4.42,54878.53,4.13,1.82,444
405,0,1471,3.51,20.43,419,72,2.29,145.85,13.45,4.55,6879.15,16.36,14.54,122
2565,0,379.1,18.05,12.23,21,31,0.46,286.2,11.66,3.13,2276.41,67.06,20.3,46
488,0,1472.3,3.53,38.74,417,38,4.96,2.35,7.62,8.01,39660.45,5.92,12.1,50
1190,0,45894.51,7.07,15.25,6491,3010,22.89,235.15,9.04,6.91,148306.74,7.7,0.73,4464
6499,0,1280,4.46,20,287,64,3.31,124.6,9.09,6.8,16540.16,4.27,1.69,64
4539,0,440,11,88,40,5,1.87,481.2,9.36,16.45,9350.94,23.25,10.7,5
648,0,52.44,2.1,6.56,25,8,8.62,758.46,7.85,12.03,17234.14,37.22,72.28,8
1943,0,1102,13.12,22.96,84,48,1.14,74.41,9.48,2.95,2286.03,59.09,55.38,53
6539,0,1980.1,7.53,15.12,263,131,1.25,158.32,18.73,2.45,6242.72,32.38,11.76,145
3513,0,2295.35,20.13,127.52,114,18,0.86,1975.58,8.7,2.33,4277.08,57.9,61.78,42
2375,0,6596.86,7.89,29.72,836,222,2.92,221.8,10.97,7.05,29507.28,13.76,3.51,1520
3148,0,1483.26,5.1,6.26,291,237,2.22,2.78,11.97,5.27,4449.59,24.45,33.55,2017
677,0,536,0.87,14.11,616,38,17.29,82.41,12.84,8.4,21608.42,10.66,1.04,38
3331,0,1299.2,2.22,28.24,585,46,0.68,1871.63,10.36,1.89,3398.38,19.59,31.12,81
2910,0,6043.91,8.71,2.03,694,2982,2.54,5.9,12.55,4.82,12693.53,56.04,4.27,7596
2198,0,4938.64,4.15,20.66,1191,239,5.02,424.06,9.07,8.63,25123.35,9.47,3.77,239
4210,0,283,5.55,23.58,51,12,1.04,2795.3,9.14,3.36,1040.41,62.26,64.36,19
4843,0,1264.41,6.65,114.95,190,11,0.52,905.5,9.32,1.95,1566.72,31.52,85.44,49
2136,0,8485.03,5.02,8.46,1689,1003,6.8,190.3,9.06,10.04,34006.08,10.54,1.47,1010
4223,0,1584.53,3.6,66.02,440,24,6.74,69.44,8.88,4.53,13482.56,12.73,9.27,26
1017,0,6302,6.01,72.44,1049,87,4.41,103.33,12.06,4.12,22941.98,13.95,32.15,419
361,0,768.18,12.8,7.68,60,100,2.61,3.78,19.05,1.05,2608.37,69.01,25.11,100
932,0,27898.41,4.72,9.57,5909,2916,21.45,80.5,9.99,3.38,107233.41,13.82,0.39,3122
524,0,14677.19,7.16,59.91,2051,245,11.28,315.1,10.04,4.8,56410.58,18.51,3.08,393
1274,0,2303.57,3.02,35.44,762,65,12.31,1504.6,10.66,10.76,36936.2,10.6,3.52,67
250,0,357.77,3.69,17.89,97,20,0.53,278.69,11.79,3.13,1807.06,39.55,23.04,30
1130,0,3048.24,1.71,7.82,1780,390,8.81,195.6,12.55,3.19,10589.99,22.77,4.57,393
3351,0,5323.4,4.32,32.66,1231,163,1.98,106.03,14.56,2.2,9897.81,10.11,21.58,240
3029,0,28046.76,5.32,0.49,5269,57534,6.32,2.49,7.14,5.01,126409.72,4.32,5.14,65075
1864,0,2943.14,3.16,16.35,930,180,13.87,450.98,9.28,5.56,13881.73,20.59,8.32,599
1195,0,7619.36,8.24,12.13,925,628,2.93,0.96,7.12,7.62,218867.77,43.62,16.92,2092
5653,0,4730,11.03,87.59,429,54,8.55,158.59,11.27,2.42,10383.17,26.25,14.98,54
1577,0,10545.05,5.48,9.84,1925,1072,82.91,17.26,10.95,20.38,82907.57,8.5,4.42,1072
1943,0,684,9.63,57,71,12,1.15,362.92,9.43,2.84,2302.41,61.44,70.92,15
836,0,125126.92,2.96,0.76,42301,165349,104.9,1.39,12.37,8.5,314711.63,2.87,0.32,270822
373,0,2454.4,9.98,35.06,246,70,3.74,201.19,11.65,1.18,3742.71,50.27,69.32,240
6683,0,800.69,5.2,0.86,154,932,1.57,8.51,9.01,10.91,15680.07,45.51,0.18,932
1864,0,2690.43,2.63,15.03,1023,179,13.64,228.64,9.61,6.68,13652.6,19.95,7.94,735
3770,0,987,7.96,31.84,124,31,5.06,624.83,8.97,6,5057.02,31.19,19.77,36
129,0,63564.1,1.65,3.29,0,19313,34.6,0.8,9.83,23.23,1038107.44,95.49,0.48,432189
799,0,6305.29,4.78,13.74,1318,459,2.06,49.1,10.04,12.71,24695.55,23.46,4.05,628
1448,0,130.89,2.78,5.69,47,23,0.94,569.8,8.99,9.17,1889.09,44.78,37.18,30
1152,0,441332.84,5.55,0.98,79490,450021,0,0.03,10.55,21.87,1451504.01,2.91,1.18,5145575
5653,0,2380,7.17,85,332,28,6.18,6.73,9.77,2.5,7508.71,25.83,13.32,28
1926,0,2732,9.72,303.56,281,9,1.62,360.82,10.97,2.8,8112.78,39.01,91.87,76
1348,0,7185.04,5.84,205.29,1231,35,3.15,841.03,8.83,4.34,31502.5,9.65,53.11,116
2126,0,88.9,0.85,0.64,105,139,1.34,116.52,13.49,7.92,4026.57,72.26,6.65,235
4535,0,755,8.39,53.93,90,14,0.73,5,7.17,7.64,7264.45,23.61,84.81,14
4266,0,1626.98,11.22,8.22,145,198,12.25,368.6,11.06,16.52,12251.85,52.14,1.79,198
1152,0,441593.56,5.64,1,78286,442237,126.92,0,9.81,22.24,1396090.53,2.22,0.04,4293060
948,0,823.8,8.08,32.95,102,25,3.77,2952.96,9.97,5.96,5658.94,47.34,95.85,41
5514,0,750,10.42,57.69,72,13,1.35,1133.25,11.08,6.32,4190,46.96,33.77,31
1638,0,8203.26,40.21,8203.26,204,1,7.18,50.83,6.94,3.64,120194.74,64.67,100,1331
1774,0,4560,9.1,91.2,501,50,5.25,1051.1,11.99,3.63,26262.69,14.59,33.56,63
629,0,12813.87,3.03,0.42,4224,30507,4.55,13.13,6.48,2.14,22755.34,18.35,16.88,31171
5514,0,670,11.96,41.88,56,16,1.28,829.76,11.1,6.49,3955,50.52,28.44,30
403,0,22357.58,4.45,5.49,5020,4075,144.6,0.32,10.96,21.55,144603.46,20.92,3.67,14470
4352,0,16399.77,11.87,6.86,1382,2389,9.1,49.21,12.5,3.16,27299,26.76,4.35,2455
6483,0,2245.3,3.81,17.82,590,126,1.85,440.9,10.36,17.31,11126.25,19.71,9.71,126
2219,0,7620.15,1.71,1.88,4450,4048,3.04,1.78,9.66,9.3,60718.88,5.62,1.65,37566
3859,0,23757.34,8.76,0.2,2713,119257,5.83,5.59,16.05,1.46,29146.34,17.64,3.86,138596
278,0,5605.21,5.24,28.31,1069,198,4.05,415.7,13.68,6.1,20226.57,12.88,20.6,405
4548,0,507.3,5.18,36.24,98,14,0.14,2136.1,12.44,2.41,1394.3,44.19,59.08,15
2144,0,1655.5,4.36,8.24,380,201,5.65,18.13,10.39,20.62,28226.13,10.97,5.16,202
3946,0,631.8,8.1,22.56,78,28,1,221.73,14.28,4.13,2992.11,47.69,28.64,29
4038,0,2307.71,5.73,79.58,403,29,2.08,237.23,9.63,2.06,4152.11,27.17,48.99,225
4147,0,7659.17,11.41,11.35,671,675,6.53,426.23,8.35,11.7,65321.42,9.76,14.86,758
3684,0,5460.75,6.2,14.68,881,372,1.64,472.7,9.09,1.26,9028.28,20.63,11.08,387
1523,0,1265.3,6.8,70.29,186,18,0.86,3047.66,10.33,10.27,8578.89,40.62,82.75,51
3948,0,1664.1,4.1,9.04,406,184,9.43,584.42,9.65,5.99,9430.24,24.5,7.35,220
418,0,2729.66,5.9,37.91,463,72,6.09,514.4,9.03,4.71,12189.79,17.28,8.2,122
611,0,62671.8,4.18,2.16,14989,28953,48.43,18.9,8.03,4.91,242166.75,2.75,0.41,28953
1291,0,2237.04,13.4,7.71,167,290,0.78,0,13,1.18,2465.64,26.74,9.82,294
398,0,3216.38,3.27,63.07,983,51,3.46,1882.72,10.99,4.54,17322.38,16.12,5.77,87
3090,0,35156.2,2.45,0.31,14333,114603,48.46,5.4,12.74,22.64,255046.79,4.21,0.39,114603
5258,0,8019.09,2.78,11.86,2880,676,10.23,50.8,11.2,10.03,53827.68,5.63,1.86,676
615,0,1166.3,13.41,68.61,87,17,2.34,5.98,12.39,6.18,11719.3,79.46,29.4,53
93,0,45012.06,1.3,3.44,34632,13077,58.01,11.2,8.98,7.49,311902.1,2.2,0.23,146051
4023,0,3210.55,5.29,7.43,607,432,14.29,1858.25,12.31,8.18,14293.34,22.53,4.17,435
4183,0,5570,24.22,96.03,230,58,2.09,591.09,8.9,2.59,10462.7,28.39,9.56,59
1516,0,6815.09,5.73,6815.09,1189,1,4.88,42.52,10.66,7.09,48813.75,11.07,100,231
2198,0,4197.1,3.6,21.75,1167,193,4.42,469.67,8.46,5.98,22107.72,9.59,3.99,193
6533,0,72673.1,1.5,0.82,48494,89058,89.18,18.2,9.84,25.96,891800.23,0.84,0.02,139037
659,0,247,5.61,49.4,44,5,0.86,4.6,8.04,5.28,4320.25,22.68,23.1,5
2199,0,404,3.26,25.25,124,16,0.45,3177.4,7.69,3.73,2235.28,48.1,24.15,16
629,0,882.52,0.78,26.74,1126,33,3.14,3669.05,9.79,13.11,15715.89,8.39,6.36,33
5258,0,4548.68,1.85,11.2,2458,406,9.67,446.52,11.15,7.46,50883.85,5.05,2.58,406
3344,0,1680,3.18,93.33,529,18,3.92,5.1,9.18,9.2,19576.06,7.88,5.62,47
615,0,1131,10.88,40.39,104,28,3.12,3.68,13.13,5.31,15623.74,84.92,25.35,58
1195,0,8551.67,6.82,10.8,1254,792,2.08,3.41,6.83,6.58,155488.55,44.47,16.1,3568
2052,0,18259.52,18.96,9.04,963,2019,3.91,106.01,10.02,1,19573.96,19.19,2.84,2019
983,0,6338.93,3.43,8.09,1848,784,18.67,0.45,12.28,18.39,19098.12,4.3,1.8,788
144,0,176139.63,4.2,6.29,41907,27993,232.74,83.71,8.67,9.38,2327377.36,5.94,0.35,11486
4182,0,3204,7.06,66.75,454,48,0.58,402.94,7.73,0.73,2884.01,40.32,75.21,165
836,0,3915.81,0.32,0.2,12051,19852,45.13,3.9,13.7,11.04,135395.4,3.19,0.74,34901
4147,0,4935.64,7.94,11.24,622,439,6.83,655.05,8.93,20.22,68326.36,9.65,17.28,532
1195,0,25357.19,9.32,45.12,2720,562,9.54,12.75,6.73,6.89,713139.11,57.86,10.58,1157
974,0,3397.2,5.12,82.86,663,41,4.38,480.09,11.47,4.71,26267.69,13.96,3.81,260
894,0,4578,6.89,69.36,664,66,1.46,1054.23,11.07,3.09,14564.99,28.66,6.87,66
1928,0,1064.37,5.98,56.02,178,19,0.95,209.78,7.36,4.33,4752.19,27.3,25.17,38
3797,0,21613.51,7.15,9.32,3022,2318,5.57,1.3,7.36,8.71,167041.68,3.1,1.26,9772
6533,0,169297.72,2.81,2.97,60235,57039,105.13,2.48,12.68,27.95,1051302.61,1.07,0.01,87023
2154,0,3144.7,5.37,17.97,586,175,4.66,7.2,9.03,3.62,13972.05,21.9,7.71,271
2181,0,860,7.89,86,109,10,5.81,1188.07,9.33,4.51,5810.07,33,17.21,35
4389,0,41892.57,95.86,6.72,437,6237,18.07,4.42,11.97,3.39,90337.72,80.73,2.35,6498
2820,0,1738.31,3.18,26.34,547,66,0.45,168.12,8.84,4.62,4477.63,28.67,63.54,507
4245,0,4536.73,1.59,3.14,2845,1447,1.33,0,8.73,11.24,14168.06,8.82,7.24,47897
223,0,335464.87,2.11,16.7,158649,20093,111.5,69.85,9.3,4.75,1148487.05,0.78,0.38,20231
5653,0,2800,8.43,96.55,332,29,5.88,128.9,10.06,3.36,7139.21,26.87,14.01,29
1516,0,7268.06,6.49,7268.06,1120,1,4.95,18.5,11.21,6.62,49510.73,12.33,100,282
