wdzjPlatId,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
891,0,1890,8.25,52.5,229,36,1.9,1.61,7.59,2.21,3250.02,42.19,30.77,43
891,0,1115,6.3,61.94,177,18,1.98,1.48,7.77,2.62,3390.01,39.21,30.68,29
891,0,2065,11.67,57.36,177,36,2,1.82,7.64,2.37,3429.99,42.92,32.07,42
891,0,820,7.19,63.08,114,13,2,6.83,7.68,2.37,3429.99,42.83,32.07,24
891,0,1605,8.68,51.77,185,31,1.79,17.78,7.55,2.09,3059.99,45.02,32.68,44
891,0,560,6.51,62.22,86,9,1.69,362.64,7.72,2.62,2900,45.67,34.48,21
891,0,1795,11.01,78.04,163,23,1.5,370.88,7.73,2.63,2560.01,45.73,42.97,49
891,0,270,3.29,54,82,5,1.29,298.12,7.5,2,2215.01,45.53,45.15,10
891,0,1050,7.5,70,140,15,1.14,362.49,7.5,2,1950.01,45.52,51.28,47
891,0,580,5.98,64.44,97,9,1.19,102.45,7.69,2.39,2030.01,46.39,49.26,17
891,0,1025,8.07,93.18,127,11,1.11,480.59,7.5,2,1905,48.1,52.49,44
891,0,65,2.1,32.5,31,2,0.79,5820.23,7.5,2,1345,50.84,74.35,3
891,0,150,4.29,50,35,3,0.13,587.66,7.83,2.67,215,74.44,100,5
894,0,3826,5.2,36.79,736,104,7.48,540.64,11.14,3.83,11225.82,15.48,9.36,104
894,0,2521,3.79,45.02,665,56,7.14,817.4,11.12,3.61,10702.58,15.74,9.66,56
894,0,3648,5.49,31.72,665,115,8.08,555.19,11.54,4.22,12125.18,15.47,8.56,115
894,0,2844,4.69,25.85,606,110,7.96,496.18,11.35,4.75,11935.95,14.15,8.73,110
894,0,3063,4.61,32.59,664,94,7.97,537.43,11.16,3.87,11948.32,15.36,8.5,94
894,0,1456,4.04,35.51,360,41,6.87,264.92,11.46,3.91,10301.03,16.73,9.71,41
894,0,4302,6.63,45.77,649,94,8.05,116.58,11.1,3.63,12078.02,17.6,9.11,95
894,0,2872,4.43,54.19,649,53,8.44,443.5,11.22,3.27,12662.02,18.11,8.69,53
894,0,4429,5.87,63.27,754,70,9.65,402.51,11.1,3.41,14471.02,20.03,7.6,70
894,0,4205,5.74,68.93,732,61,9.58,856.68,11.04,2.87,14374.02,22.95,6.96,61
894,0,4578,6.89,69.36,664,66,1.46,1054.23,11.07,3.09,14564.99,28.66,6.87,66
894,0,4293,7.39,74.02,581,58,1.34,1225.79,11.11,3.45,13433,30.16,7.44,61
894,0,5847,9.68,73.09,604,80,1.48,916.47,11.98,2.98,14782.02,31.48,6.77,85
894,0,4103,7.77,70.74,528,58,1.44,1076.5,11.07,3.09,14431.96,31.26,6.93,64
894,0,4534,7.42,50.94,611,89,0.15,730.1,11.56,3.19,15087.94,29.96,6.69,95
894,0,4331,7.86,47.08,551,92,1.47,797.3,11.8,3.22,14679.92,25.87,6.81,100
894,0,5952.5,9.4,40.77,633,146,1.58,493.2,11.61,3.5,15786.41,20.51,6.33,149
894,0,2597,5.93,41.89,438,62,1.39,146.4,11,3.23,13918.44,18.93,7.18,62
894,0,4577,8.6,48.69,532,94,1.4,86.5,11,3.15,13966.45,20.57,7.16,94
916,0,2467.94,12.53,616.99,197,4,4.68,843.2,8.2,2.06,4680.2,47.04,100,72
916,0,2370.44,11.56,592.61,205,4,4.88,1215.49,8.15,1.99,4881.38,40.45,100,60
916,0,2179.45,10.63,544.86,205,4,5.13,1064.78,8.15,1.97,5126.06,39.61,100,63
916,0,2395.17,11.8,798.39,203,3,4.97,957.97,8.13,1.93,4973.45,42.87,100,66
916,0,2475.26,11.96,825.09,207,3,4.9,940.61,8.17,2.15,4896.54,44.11,100,68
916,0,1879.22,10.5,375.84,179,5,4.83,886.43,8.38,2.62,4827.07,43.89,100,74
916,0,3034.67,9.54,91.96,318,33,5.53,1009.22,8.63,3.9,5525.23,37.41,60.99,114
916,0,3027.97,10.78,73.85,281,41,6.28,911.97,8.73,4.09,6275.06,34.68,33.27,116
916,0,2311.89,8.79,57.8,263,40,6.61,813.15,8.8,4.47,6605.57,33.42,17.81,169
916,0,2503.3,10.39,62.58,241,40,7.34,810.7,8.84,4.62,7341.66,35.17,14.77,111
916,0,1620.06,7.2,46.29,225,35,7.06,1109.12,8.76,4.41,7062.7,31.67,14.61,87
916,0,1568.33,7.54,54.08,208,29,7.07,1674.44,8.6,3.95,7067.48,31.53,14.21,75
916,0,1747.49,7.5,48.54,233,36,7.02,2008.75,8.63,3.86,7019.58,31.28,14.32,64
916,0,1954.71,7.29,55.85,268,35,7.34,2326.19,8.67,3.96,7335.59,29.35,13.81,60
916,0,1715.53,7.43,53.61,231,32,7.43,2057.12,8.64,3.98,7427.9,28.64,13.58,60
916,0,2318.88,7.78,55.21,298,42,7.69,1180.97,8.77,4.54,7694.8,27.23,13.25,97
916,0,2260.17,7.71,51.37,293,44,8.13,653.76,8.77,4.64,8129.03,27.35,12.64,131
916,0,2351.03,7.26,69.15,324,34,8.93,1205.15,8.75,4.78,8930.52,24.34,11.17,102
916,0,2340.96,7.23,66.88,324,35,9.08,1660.79,8.69,4.54,9077.05,24.54,11,82
923,0,6432.88,8.6,247.42,748,26,0,14410.26,8.69,4.12,35317.49,22.47,72.9,83
923,0,17490.93,12.88,336.36,1358,52,0,20659.15,9.31,5.15,52183.54,22.35,61.89,237
923,0,15726.45,7.62,393.16,2064,40,12.6,18442.2,8.53,3.85,62994.94,19.51,61.98,186
923,0,17070.1,7.8,487.72,2188,35,12.95,7498.67,8.39,4.04,64764.98,18.04,63.11,208
923,0,10144.2,8.01,1127.13,1266,9,12.23,15553.06,9.18,6.08,61130.08,19.03,66.71,124
923,0,8941.19,7.14,596.08,1253,15,11.32,1321.21,8.96,5.43,56604.07,19.17,68.99,139
923,0,11159,6.66,557.95,1676,20,10.99,950.64,8.93,5.17,54952.04,18.94,67.24,142
923,0,7211,4.18,379.53,1726,19,10.05,1411.25,8.79,5.62,50269.07,15.82,71.92,101
923,0,8599,4.91,614.21,1751,14,8.19,1406.29,8.22,4.3,40964.06,14.71,77.03,105
923,0,7710,6.67,385.5,1156,20,7.96,1280.22,8.48,5.49,39801.49,15.57,76.15,98
923,0,4698,6.25,427.09,752,11,7,1792.1,8.09,3.03,35013.19,14.37,82.36,65
923,0,4197,6.8,349.75,617,12,6.61,2116.85,8.44,3.79,33051.76,15.19,81.6,65
923,0,7602,9.96,345.55,763,22,6.4,1097.7,9.02,4.8,32022.05,16.61,79.87,101
923,0,6308,10.67,203.48,591,31,6.26,1785.96,9.02,5.53,31293.39,14.63,75.12,77
923,0,4592,16.46,139.15,279,33,6.32,1995.69,9.24,6.32,31598.69,14.21,69.99,60
923,0,4800,15.58,171.43,308,28,6.26,1970.73,8.97,6.23,31318.99,16.31,64.13,68
923,0,5145,18.24,160.78,282,32,6.13,2520.81,9.04,6.28,30671.96,19.08,59.7,70
923,0,6600,19.7,183.33,335,36,6.57,1654.92,9.34,7.41,32826,22.31,55.98,82
923,0,6150,20.1,143.02,306,43,6.83,1697.84,9.25,7.71,34151.04,27.05,52.72,77
932,0,54849.99,5.17,10.84,10612,5059,25.63,127.52,11.06,3.49,128160.92,6.66,4.76,5605
932,0,52799.43,4.27,10.19,12352,5179,27.34,153.38,10.59,3.45,136685.1,6.01,3.89,5579
932,0,60888.96,4.34,10.76,14031,5661,30.94,85.4,10.31,3.17,154675.07,5.68,3.35,6442
932,0,59126.97,4.21,9.47,14051,6243,26.72,82.85,10.02,3.02,133588.52,4.66,1.31,6621
932,0,70638.06,4.36,9.2,16212,7679,29.1,70.23,10.43,3.5,145502.13,3.93,0.5,8112
932,0,62544.83,3.94,9.45,15857,6618,31.7,58.34,10.27,2.59,158522.84,3.92,0.48,7343
932,0,64142.8,3.56,9.1,18007,7050,28.87,49.29,8.97,2.82,144342.9,3.65,0.26,7262
932,0,62929.49,5.08,9.13,12399,6896,27.1,48.8,8.71,3.43,135515.88,4.29,0.27,7270
932,0,66037.69,6.97,8.57,9480,7702,25.89,41.44,8.85,3.35,129425.18,6.83,0.37,7893
932,0,48577.63,6.82,10.36,7123,4689,23.35,120.96,8.63,3.47,116771.67,15.87,0.42,4813
932,0,38009.87,8.21,12.85,4630,2958,21.39,126.7,9.28,3.57,106953.19,16.66,0.43,3275
932,0,42807.51,8.63,12.93,4959,3310,22.86,112.5,10.73,6.38,114294.42,14.63,0.38,3383
932,0,36690.58,6.61,10.68,5549,3437,23.81,88.3,10.54,4.54,119027.89,14.93,0.31,3511
932,0,25404.53,5.04,8.87,5040,2863,21.83,87.9,10.63,4.38,109174.02,14.54,0.34,2903
932,0,27898.41,4.72,9.57,5909,2916,21.45,80.5,9.99,3.38,107233.41,13.82,0.39,3122
932,0,36064,6.88,9.74,5241,3703,22.28,77.8,9.58,6.03,111388.67,17.31,0.37,3905
932,0,31505.63,6.79,9.25,4640,3407,23.22,32.6,9.2,3.94,116108,20.76,0.35,3461
932,0,30661.16,6.17,9.5,4971,3227,23.16,61.7,9.23,4.31,115813.12,25.65,0.35,3255
948,0,776,6.41,48.5,121,16,3.93,3429.38,9.44,5.04,5892.75,48.02,79.26,29
948,0,994.3,10.25,38.24,97,26,3.92,1748.72,9.64,5.47,5880.5,48.72,89.79,51
948,0,1291.5,11.74,99.35,110,13,3.61,2397.78,9.86,5.78,5416.62,48.05,95.04,39
948,0,823.8,8.08,32.95,102,25,3.77,2952.96,9.97,5.96,5658.94,47.34,95.85,41
948,0,824.9,3.2,45.83,258,18,3.49,4084.95,9.68,5.48,5241.4,46.38,96.06,30
948,0,1094,4.95,136.75,221,8,3.6,4261.24,9.82,5.72,5395.76,47.24,97.4,18
948,0,1383,4.74,153.67,292,9,4.02,5693.2,9.87,5.8,6030.64,46.35,97.06,21
960,0,6102,3.42,6102,1783,1,2.7,642.31,8.83,6.19,27008.4,21.17,54.96,118
960,0,5955,4.03,5955,1476,1,2.84,928.35,8.85,6.22,28394.45,21.05,65.53,113
960,0,4819,3.44,4819,1402,1,2.92,1335.68,9.13,7.23,29176.36,22.22,73.92,87
960,0,7035,5.13,7035,1371,1,3.05,629.43,9.02,6.89,30544.53,25.48,82.99,119
960,0,5160,4.25,5160,1215,1,3.08,1282.62,8.34,5.41,30829.41,26.85,86.33,93
960,0,6410,4.98,6410,1287,1,3.63,881.04,8.62,6.6,36286.25,26.97,92.01,103
960,0,4110,4.38,4110,938,1,3.33,173.32,8.74,6.9,33306.06,22.52,95.98,69
960,0,2610,5.8,2610,450,1,3.17,100.58,8.19,4.4,31706.01,21.4,97.1,46
960,0,2820,6.16,2820,458,1,2.93,36.18,8.69,6.63,29253.94,20.49,99.49,48
974,0,3890.2,4.09,60.78,951,64,4.05,556.35,11.19,4.78,24308.06,12.31,36.51,323
974,0,5001.91,5,100.04,1001,50,4.36,357.04,11.52,5.75,26187.39,13.65,38.34,434
974,0,5368.94,5.38,119.31,998,45,4.56,347.47,11.53,5.83,27370.11,14.15,39.75,423
974,0,5547.74,5.38,70.22,1031,79,4.71,323.06,12.21,6.78,28253.23,13.49,38.39,433
974,0,4984.98,5.13,84.49,972,59,4.41,367.14,11.62,5.58,26455.83,13.27,34.47,382
974,0,4446.8,4.6,63.53,966,70,4.23,324.96,11.87,6.07,25383.84,13.79,34.16,324
974,0,5611.7,5.34,86.33,1050,65,2.9,263.27,11.56,6.03,17392.57,13.65,27.89,354
974,0,14440.4,12.05,90.82,1198,159,3.48,218.05,12.53,8.5,20869.95,13.66,4.84,660
974,0,7481,6.73,93.51,1112,80,4.25,422.46,12.29,7.08,25513.21,12.94,3.96,360
974,0,3599.8,3.9,85.71,923,42,4.37,593.05,11.39,5.03,26234.31,12.69,3.81,242
974,0,3397.2,5.12,82.86,663,41,4.38,480.09,11.47,4.71,26267.69,13.96,3.81,260
974,0,2688.2,5.05,79.06,532,34,4.41,549.6,11.03,3.91,26451.81,14.22,3.78,262
974,0,3680.6,5.4,89.77,681,41,4.59,439.6,11.54,4.35,27518.49,14.16,3.63,296
983,0,5644.38,3.32,7.26,1701,777,17.31,0.5,11,3,17712.8,4.99,2.08,777
983,0,5501.35,3.57,7.46,1543,737,17.46,0.36,11,3,17863.86,4.69,1.8,737
983,0,6667.94,3.76,8.12,1772,821,18,0.03,11,3,18412.5,4.87,1.11,821
983,0,6084.94,3.34,7.86,1823,774,17.84,1.5,11.52,9.2,18253.91,4.81,1.51,784
983,0,6338.93,3.43,8.09,1848,784,18.67,0.45,12.28,18.39,19098.12,4.3,1.8,788
983,0,2117.54,2.4,8.24,882,257,14.8,1.69,12.12,15.33,15142.15,5.34,2.46,257
983,0,1327.66,1.68,6.95,788,191,11.27,0.94,12.55,22.29,11526.38,6.18,3,192
983,0,1850.25,13.71,7.2,135,257,12.03,0,12.28,14.44,12303.18,14.36,2.78,262
983,0,2463.69,11.25,7,219,352,13.46,0.01,12.2,13.58,13765.26,25.77,2.29,358
983,0,14702.7,4.54,8,3235,1838,11.32,5.2,12.69,22.56,56828.93,7.8,0.58,1841
983,0,5073.48,2.8,2.63,1811,1929,11.45,0.7,12.22,20.06,57503.35,7.63,0.58,4697
983,0,8742.06,3.93,3.59,2223,2435,11.89,0.2,12.39,21.89,59694.12,7.48,0.55,5434
1001,0,31402.26,6.12,360.95,5134,87,28.32,394.71,11.26,5.25,141592.76,5.01,98.8,1065
1001,0,23061.98,4.92,96.09,4684,240,28.29,253.1,11.72,5.3,141464.54,5.08,96.12,1031
1001,0,12322.96,4.52,27.88,2724,442,26.18,23.47,11.18,4.91,130924.11,5.06,91.13,1391
1001,0,15761.54,4.17,30.66,3783,514,24.08,138.33,12.38,7.74,120415.06,5.28,81.67,1272
1001,0,19768.65,4.24,139.22,4666,142,23.45,36.7,11.29,6.61,117262.21,4.84,78.97,2191
1001,0,24562.25,4.71,59.04,5214,416,19.04,11.7,10.79,5.3,95192.54,3.69,64.34,2244
1001,0,19520.77,3.98,29.58,4908,660,20.07,29.9,11.54,7.41,100368.52,3.34,64.52,2420
1001,0,20423.71,4.75,9.18,4304,2224,21.27,40.3,12.55,10.62,106327.05,3.83,56.62,2638
1004,0,3724.3,5.97,45.42,624,82,27.7,19.8,8.1,5.74,13849.83,15.59,36.6,127
1004,0,2298.5,4.29,45.07,536,51,27.22,25.23,8.39,7.66,13609.71,18,40.47,69
1004,0,4811.6,5.46,50.12,882,96,30.41,69.8,8.58,6.48,15205.02,16.21,44.17,136
1004,0,4260,4.39,45.81,970,93,34.81,90.6,8.18,4.17,17403.83,14.64,39.6,123
1004,0,2739.69,4.28,34.68,640,79,31.57,10.66,8.05,4.19,15786.01,14.13,35.18,88
1004,0,1719.61,3.32,31.27,518,55,32.42,2.9,7.61,2.29,16207.67,15.23,32.91,62
1004,0,3709.75,5.03,39.05,738,95,31.18,1.3,8.05,4.11,15589.85,14.75,34.51,105
1004,0,3185.65,4.34,41.37,734,77,32.55,6.62,8.08,4.21,16274.23,14.64,32.44,86
1004,0,3881.35,5.58,62.6,695,62,32.54,46.21,8.49,5.95,16271.39,14.08,30,80
1004,0,3926,4.96,56.9,791,69,32.91,235.46,8.17,4.62,16456.36,12.29,26.7,84
1004,0,2198.76,3.68,44.87,598,49,29.95,173.22,8.52,5.86,14976.35,11.61,23.53,58
1004,0,2287.12,4.35,37.49,526,61,28.27,15.56,8.23,4.8,14136.59,10.4,20.81,65
1004,0,1851.3,4.08,44.08,454,42,25.39,8.59,8.34,6.04,12694.71,12.49,15.91,43
1004,0,1916.46,4.06,56.37,472,34,24.86,3.91,8.68,7.64,12430.17,13.11,12.82,45
1004,0,3177.82,6.15,61.11,517,52,24.52,13.88,7.11,5.31,12259.7,12.81,9.65,55
1004,0,1162.37,3.49,61.18,333,19,23.53,25.97,6.24,3.55,11764.24,13.16,9.29,21
1004,0,2710.09,6.95,33.05,390,82,24.98,19.43,7.16,6.49,12489.73,13.43,8.58,85
1004,0,1423.55,4,38.47,356,37,25.08,14.66,6.81,5.12,12539.78,13.37,8.41,42
1004,0,456.59,2.54,45.66,180,10,21.2,0.3,7.16,7.28,10601.27,13.85,9.56,10
1005,0,10470,6.17,99.71,1696,105,4.45,12.47,8.18,5.47,44506.24,6.38,2.7,105
1005,0,6265,4.73,99.44,1325,63,4.52,8.55,7.92,4.8,45217.49,6.26,2.21,63
1005,0,12450,4.94,98.03,2521,127,4.81,19.72,7.91,4.8,48128.33,5.59,2.29,127
1005,0,5500,3.75,100,1465,55,4.75,29.57,8.23,5.6,47526.67,5.45,2.1,55
1005,0,13040,5.31,99.54,2457,131,5.15,67.05,8.23,5.61,51495,5.21,2.52,131
1005,0,7740,4.94,97.97,1566,79,4.7,130.22,8.19,5.48,46955,5.62,2.13,79
1005,0,2800,5.19,100,540,28,3.91,5.43,8.4,6,39085,5.79,2.56,28
1005,0,5805,4.65,98.39,1249,59,4.08,11.73,8.39,5.98,40825,6.06,2.45,59
1005,0,5200,5.12,100,1016,52,3.65,15.66,8.4,6,36545,6.39,4.65,52
1005,0,4600,3.52,100,1308,46,3.63,189.91,7.91,5.8,36344.99,7.02,4.4,46
1005,0,8750,5.51,98.31,1589,89,3.3,297.87,7.67,5.63,33014.93,7.16,3.03,89
1005,0,6525,4.56,98.86,1432,66,3.35,714.85,7.54,5.26,33539.91,7.16,2.98,66
1005,0,3640,3.5,98.38,1041,37,3.39,818.61,7.68,5.31,33879.91,7.07,4.72,37
1005,0,6280,4.65,99.68,1351,63,3.2,500.96,7.68,5.39,31954.89,7.46,4.07,63
1005,0,6540,4.65,99.09,1407,66,3.23,423.47,7.8,5.6,32294.89,7.59,3.41,66
1005,0,8560,4.89,98.39,1751,87,3.46,312.77,7.58,5.09,34614.83,7.99,4.62,87
1005,0,9080,5.21,96.6,1744,94,3.76,369.39,7.49,4.89,37604.85,7.12,5.05,94
1005,0,5310,4.2,98.33,1265,54,3.91,439.65,7.76,5.47,39104.86,6.77,4.09,54
1005,0,4010,5.17,97.8,776,41,3.55,2.39,8,6,35474.83,6.85,2.82,41
1017,0,6302,6.01,72.44,1049,87,4.41,103.33,12.06,4.12,22941.98,13.95,32.15,419
1017,0,5800.51,6.11,40.85,949,142,4.59,56.7,12.02,4.62,23925.53,13.32,23.66,430
1017,0,7110.39,8.07,41.83,881,170,4.86,2.73,12.15,5.23,25296.61,13.3,11.81,523
1017,0,6472.01,7.47,38.3,866,169,5.03,8.68,12.02,5,26170.5,14.13,5.92,470
1017,0,5680.49,6.83,34.64,832,164,4.89,96.08,10.13,5.3,25461.02,14.21,6.79,187
1017,0,5170,7.06,38.01,732,136,4.82,44.88,10.04,4.92,25081.04,14.65,4.29,255
1017,0,6393.2,9.04,29.6,707,216,4.66,2.18,10.25,5.89,24279.07,14.21,3.42,454
1017,0,5262.6,7.09,14.58,742,361,4.76,13.45,10.38,6.17,24761.13,13.41,3.32,614
1023,0,1120,23.33,1120,48,1,1.19,287.2,16.34,1.93,2246.85,48.76,100,56
1023,0,1020,22.17,1020,46,1,1.12,388.09,15.65,1.78,2121.42,50.62,100,51
1023,0,1120,25.45,1120,44,1,1.12,322.12,15.38,1.93,2123.15,52.33,100,56
1023,0,1120,24.89,1120,45,1,1.08,347.8,14.25,1.89,2040.05,53.62,100,56
1023,0,1080,24,1080,45,1,1.11,386.86,14.26,1.89,2100.05,52.47,100,54
1036,0,2189.79,2.14,8.69,1024,252,1.89,567.02,12.82,4.65,18908.6,13.94,1.23,252
1036,0,3261.69,2.46,9.01,1327,362,1.84,288.5,12.69,6.36,18402.47,13.91,1.22,363
1036,0,5296.06,3.05,8.8,1737,602,1.99,121.6,13.36,6.78,19932.89,13.13,1.17,604
1036,0,2227.62,2.17,8.8,1027,253,1.86,320.1,13.18,8.37,18586.9,13.2,1.21,253
1036,0,53.2,1.36,5.32,39,10,1.7,1582.2,8,0.99,17008.09,13.68,1.3,10
1036,0,75.3,1.48,5.38,51,14,1.53,1806,8,0.97,15282.79,14.5,1.43,14
1036,0,118.1,1.94,6.22,61,19,1.44,1600.9,8,1.02,14423.91,15.02,1.51,19
1036,0,117.9,5.13,6.55,23,18,1.12,311.9,8,1.01,11186.41,16.12,1.77,19
1036,0,93.3,11.66,6.66,8,14,0.79,5.7,8,0.98,7938.17,18.91,2.02,14
1041,0,4559.55,2.96,16.76,1538,272,12.52,558.82,7.26,3.15,125247.21,5.1,71.34,298
1041,0,6420.29,5.6,17.78,1147,361,11.03,268.76,7.12,3.13,110316.14,5.23,78.43,453
1041,0,6713.39,5.94,15.65,1130,429,9.96,171.64,7.74,5.17,99619.74,5.21,82.15,529
1041,0,8307.39,4.75,12.96,1749,641,9.4,288.1,7.26,3.72,94029.37,4.72,76.5,792
1041,0,7422.29,3.4,11.38,2182,652,7.17,219.32,7.28,3.85,71703.46,5.12,67.68,694
1041,0,9518.31,4.64,14.92,2053,638,5.93,200.52,7.2,3.23,59289.89,6.07,50.71,837
1041,0,11925.43,5.76,14.05,2071,849,5.41,75.1,7.29,3.59,54124.37,6.37,42.48,1086
1041,0,5145.39,7.37,15.98,698,322,4.1,24.09,7.88,5.42,41003.21,9.87,28.99,367
1041,0,4278.05,7.23,11.85,592,361,2.41,14.33,7.9,5.76,24145.44,16.98,17.8,376
1041,0,5314.98,6.43,11.48,826,463,2.14,179.15,7.5,5.43,21407.98,20.71,20.08,477
1041,0,3319.32,6.8,9.85,488,337,2.17,576.67,7.04,3.91,21717.11,19.52,19.26,362
1041,0,3671.96,8.33,8.48,441,433,2.13,230.06,7.24,4.5,21284.85,23.63,16.65,448
1041,0,3666.43,6.62,11.87,554,309,2.11,203.09,6.98,3.43,21108.56,23.99,16.69,339
1041,0,3304.8,4.99,8.5,662,389,2.12,99.46,7.36,4.47,21210.33,25.9,16.62,411
1041,0,4335.65,5.47,8.37,793,518,2.2,144.7,7.32,4.37,21981.33,28.85,15.49,570
1041,0,4511.79,5.87,9.4,769,480,2.02,140.37,7.2,3.9,20165.35,34.29,9.77,531
1041,0,3151.26,5.71,13.82,552,228,1.91,283.86,7.58,3.7,19088.42,31.64,10.48,264
1041,0,2091.01,5.64,7.98,371,262,1.76,0.11,9.54,4.49,17567.4,32.34,10.82,269
1041,0,4160.25,7.63,8.39,545,496,1.61,0.03,10,4.51,16100.96,35.55,7.5,509
1056,0,78.6,3.93,9.83,20,8,0.45,2005.78,14.28,3.24,445.44,80.69,99.19,12
1056,0,49,2.72,24.5,18,2,0.24,1725.85,14.18,2.37,237.94,69.31,99.37,6
1056,0,71,4.44,17.75,16,4,0.21,1073.73,14.31,2.87,206.45,67.18,99.8,9
1077,0,195326.62,9.41,4.55,20756,42943,17.87,12.65,9.1,6.19,357406.29,4.87,3.83,65623
1077,0,177180.02,8.21,3.62,21588,48885,18.95,4.7,9.21,5.8,378951.66,4.78,3.44,69447
1077,0,186140.59,8.72,3.72,21345,50061,20.44,4,9.35,5.46,408813.6,5.95,2.7,72553
1077,0,225950.01,9.91,2.43,22789,92911,23.5,3.97,9.07,4.79,469922.84,5.13,2.58,101166
1090,0,62457.8,8.66,1.64,7209,38151,8.33,2.05,9.15,4.06,85009.44,4.4,2.98,38151
1090,0,64162.14,7.61,1.44,8430,44477,8.69,1.36,8.95,2.56,88663.59,3.78,2.87,44477
1090,0,83962.26,6.6,1.17,12712,71497,9.18,3.35,9.05,1.96,93649.42,3.7,2.77,71497
1090,0,55220.43,3.64,0.81,15160,68462,8.91,1.78,9.41,4.26,90869.28,3.81,2.62,68462
1090,0,27897.78,3.29,0.29,8487,94887,6.65,1.65,9.53,3.46,67870.08,10.74,1.47,94887
1090,0,31892.61,4.08,0.33,7818,95281,6.57,2.68,10.44,7.36,67002.2,5.34,1.49,95281
1090,0,28885.62,3.31,4.57,8716,6321,7,0.5,10.77,20.38,71397.82,5.18,1.4,95523
1090,0,14431.42,2.49,4.33,5788,3334,7.52,0.14,10.87,22.17,76740.2,5.02,1.3,31118
1090,0,9486.97,1.19,4.72,7954,2012,7.98,12.32,11.05,23.69,81356.62,5.27,1.23,2121
1090,0,5000.15,0.98,8.4,5122,595,7.26,11.1,9.94,14.3,74048.41,6.03,1.35,15533
1095,0,26789,12.58,48.53,2130,552,34.76,3037.14,7.71,6.06,173790.47,12.72,54.33,726
1095,0,25647.37,13.36,48.39,1920,530,35.98,487.85,7.63,5.95,179901.08,12.69,49.89,638
1095,0,29118.96,14.54,54.23,2003,537,36.66,464.26,7.6,5.5,183290.84,12.68,47.17,633
1095,0,86064.1,29.1,81.97,2958,1050,30.59,218.63,8.47,10.83,169968.42,9.47,10.43,1111
1095,0,25690.65,12.45,53.19,2063,483,27.13,325.16,7.69,6.03,150759.12,9.41,0.72,506
1095,0,19132.46,12.41,45.88,1542,417,26.69,149.56,7.65,6.22,148288.09,9.66,0.76,552
1095,0,32496.09,15.21,5.13,2137,6329,27.38,433.67,7.83,7.91,152099.3,9.25,0.72,562
1095,0,25988.14,14.09,4.22,1845,6160,26.79,403.62,7.78,6.97,148831.62,9.48,0.73,538
1095,0,20288.39,9.18,4.05,2211,5005,22.02,0.3,7.18,2.39,122344.41,9.59,0.83,8437
1095,0,17541.16,8.38,3.51,2092,4995,20.88,0,7.3,3.42,116014.02,9.45,0.86,7691
1095,0,28121.78,12.13,3.85,2319,7308,21.54,0.1,7.49,4.78,119656.93,9.27,0.84,11882
1095,0,28040.61,11.86,2.87,2364,9786,21.36,0.1,7.6,5.67,118650.64,9.5,0.84,13182
1095,0,36557.76,15.01,2.96,2435,12369,22.71,0.1,7.65,5.94,126173.56,13.11,0.87,15800
1095,0,28629.36,11.41,1.97,2510,14518,22.75,0,7.35,3.48,126372.97,13.34,0.91,19237
1095,0,34286.78,13.19,2.03,2599,16931,22.38,0,7.65,5.68,124364.71,13.65,0.8,21333
1121,0,609.2,1.73,1.32,353,460,10.92,1886.12,10.74,18.7,5459.03,51.39,0.5,461
1121,0,480.3,1.37,1.29,351,371,10.91,1898.34,10.74,18.8,5456.07,50.87,0.5,372
1121,0,473.26,1.3,1.41,365,336,10.96,1935.21,10.49,17.92,5477.55,49.97,0.48,336
1121,0,831.86,1.95,1.5,427,556,12.54,1158.44,10.81,19.86,6270.61,50.72,0.47,556
1121,0,339.13,0.87,1.45,389,234,11.37,1523.47,10.93,19.47,5685.74,50.36,0.47,236
1121,0,159.42,0.46,1.31,345,122,10.81,340.77,10.46,17.4,5404.99,49.95,0.47,122
1121,0,469.88,0.79,1.55,598,304,10.74,1068.67,10.77,19.26,5371.56,47.65,0.53,304
1121,0,291.5,0.49,1.64,590,178,10.4,1893.63,10.9,19.87,5202.02,45.32,0.59,178
1121,0,331.43,0.56,1.6,593,207,10.1,1586.74,10.55,18.33,5050.98,43.44,0.6,207
1121,0,265.91,0.43,1.74,625,153,9.7,2210.39,11.09,20.62,4847.65,41.87,0.63,153
1121,0,208.98,0.38,1.7,551,123,9.14,3008.19,11.17,20.75,4567.93,40.55,0.66,123
1121,0,233.64,0.41,1.62,563,144,8.66,2701,11.12,20.88,4330.48,39.17,0.69,144
1121,0,240.3,0.36,1.72,662,140,8.23,2955.2,11.02,19.9,4115.59,37.34,0.77,140
1121,0,227.47,0.41,1.68,555,135,7.76,2887.9,10.94,19.78,3881.21,35.43,0.8,135
1121,0,301.5,0.66,1.71,460,176,7.5,1599.1,10.9,19.84,3750.46,33.42,0.84,176
1121,0,329,0.72,1.87,459,176,7.29,2014.2,11.24,21.46,3644.06,31.68,0.85,176
1121,0,303.75,0.67,1.99,450,153,7.09,2050,11.2,21.51,3546.45,30.75,0.87,153
1121,0,170.99,0.42,1.69,404,101,6.74,67.4,10.55,19.09,3371.58,30.65,1.01,101
